"","Team","X","Opponent","Result","Date"
"568","Kansas","","Non-Major","L (38-41)",2015-09-05
"569","Kansas","","Memphis","L (23-55)",2015-09-12
"570","Kansas","@","Rutgers","L (14-27)",2015-09-26
"573","Kansas","","Texas Tech","L (20-30)",2015-10-17
"574","Kansas","@","Oklahoma State","L (10-58)",2015-10-24
"575","Kansas","","Oklahoma","L (7-62)",2015-10-31
"576","Kansas","@","Texas","L (20-59)",2015-11-07
"577","Kansas","@","Texas Christian","L (17-23)",2015-11-14
"578","Kansas","","West Virginia","L (0-49)",2015-11-21
"579","Kansas","","Kansas State","L (14-45)",2015-11-28
"580","Kansas State","","Non-Major","W (34-0)",2015-09-05
"581","Kansas State","@","Texas-San Antonio","W (30-3)",2015-09-12
"582","Kansas State","","Louisiana Tech","W (39-33)",2015-09-19
"583","Kansas State","@","Oklahoma State","L (34-36)",2015-10-03
"584","Kansas State","","Texas Christian","L (45-52)",2015-10-10
"585","Kansas State","","Oklahoma","L (0-55)",2015-10-17
"586","Kansas State","@","Texas","L (9-23)",2015-10-24
"588","Kansas State","@","Texas Tech","L (44-59)",2015-11-14
"591","Kansas State","","West Virginia","W (24-23)",2015-12-05
"594","Kent State","","Non-Major","W (45-13)",2015-09-12
"595","Kent State","@","Minnesota","L (7-10)",2015-09-19
"596","Kent State","","Marshall","L (29-36)",2015-09-26
"597","Kent State","","Miami (OH)","W (20-14)",2015-10-03
"598","Kent State","@","Toledo","L (7-38)",2015-10-10
"599","Kent State","@","Massachusetts","W (15-10)",2015-10-17
"602","Kent State","@","Ohio","L (0-27)",2015-11-10
"605","Kentucky","","Louisiana","W (40-33)",2015-09-05
"606","Kentucky","@","South Carolina","W (26-22)",2015-09-12
"608","Kentucky","","Missouri","W (21-13)",2015-09-26
"609","Kentucky","","Non-Major","W (34-27)",2015-10-03
"611","Kentucky","@","Mississippi State","L (16-42)",2015-10-24
"612","Kentucky","","Tennessee","L (21-52)",2015-10-31
"614","Kentucky","@","Vanderbilt","L (17-21)",2015-11-14
"616","Kentucky","","Louisville","L (24-38)",2015-11-28
"618","Louisiana","","Non-Major","W (44-17)",2015-09-12
"620","Louisiana","@","Louisiana Tech","L (14-43)",2015-10-03
"621","Louisiana","","Texas State","W (49-27)",2015-10-10
"623","Louisiana","","Louisiana-Monroe","W (30-24)",2015-10-31
"625","Louisiana","@","South Alabama","L (25-32)",2015-11-12
"626","Louisiana","","New Mexico State","L (34-37)",2015-11-21
"628","Louisiana","","Troy","L (17-41)",2015-12-05
"630","Louisiana-Monroe","","Non-Major","W (47-0)",2015-09-12
"633","Louisiana-Monroe","@","Tulsa","L (24-34)",2015-10-10
"637","Louisiana-Monroe","@","Troy","L (14-51)",2015-11-07
"639","Louisiana-Monroe","@","Texas State","L (3-16)",2015-11-19
"641","Louisiana-Monroe","","New Mexico State","W (42-35)",2015-12-05
"642","Louisiana Tech","","Non-Major","W (62-15)",2015-09-05
"643","Louisiana Tech","@","Western Kentucky","L (38-41)",2015-09-10
"647","Louisiana Tech","@","Texas-San Antonio","W (34-31)",2015-10-10
"648","Louisiana Tech","@","Mississippi State","L (20-45)",2015-10-17
"649","Louisiana Tech","","Middle Tennessee State","W (45-16)",2015-10-24
"650","Louisiana Tech","@","Rice","W (42-17)",2015-10-30
"651","Louisiana Tech","","North Texas","W (56-13)",2015-11-07
"652","Louisiana Tech","@","Texas-El Paso","W (17-15)",2015-11-21
"653","Louisiana Tech","","Southern Mississippi","L (24-58)",2015-11-28
"658","Louisville","","Non-Major","W (45-3)",2015-09-26
"659","Louisville","@","North Carolina State","W (20-13)",2015-10-03
"662","Louisville","@","Wake Forest","W (20-19)",2015-10-30
"663","Louisville","","Syracuse","W (41-17)",2015-11-07
"664","Louisville","","Virginia","W (38-31)",2015-11-14
"665","Louisville","@","Pittsburgh","L (34-45)",2015-11-21
"667","Louisville","N","Texas A&M","W (27-21)",2015-12-30
"668","Louisiana State","@","Mississippi State","W (21-19)",2015-09-12
"670","Louisiana State","@","Syracuse","W (34-24)",2015-09-26
"672","Louisiana State","@","South Carolina","W (45-24)",2015-10-10
"674","Louisiana State","","Western Kentucky","W (48-20)",2015-10-24
"677","Louisiana State","@","Mississippi","L (17-38)",2015-11-21
"678","Louisiana State","","Texas A&M","W (19-7)",2015-11-28
"679","Louisiana State","N","Texas Tech","W (56-27)",2015-12-29
"680","Marshall","","Purdue","W (41-31)",2015-09-06
"681","Marshall","@","Ohio","L (10-21)",2015-09-12
"682","Marshall","","Non-Major","W (45-7)",2015-09-19
"684","Marshall","","Old Dominion","W (27-7)",2015-10-03
"685","Marshall","","Southern Mississippi","W (31-10)",2015-10-09
"687","Marshall","","North Texas","W (30-13)",2015-10-24
"689","Marshall","@","Middle Tennessee State","L (24-27)",2015-11-07
"691","Marshall","@","Western Kentucky","L (28-49)",2015-11-27
"693","Maryland","","Non-Major","W (50-21)",2015-09-05
"695","Maryland","","South Florida","W (35-17)",2015-09-19
"696","Maryland","@","West Virginia","L (6-45)",2015-09-26
"697","Maryland","","Michigan","L (0-28)",2015-10-03
"698","Maryland","@","Ohio State","L (28-49)",2015-10-10
"699","Maryland","N","Penn State","L (30-31)",2015-10-24
"701","Maryland","","Wisconsin","L (24-31)",2015-11-07
"702","Maryland","@","Michigan State","L (7-24)",2015-11-14
"704","Maryland","@","Rutgers","W (46-41)",2015-11-28
"706","Massachusetts","","Temple","L (23-25)",2015-09-19
"707","Massachusetts","@","Notre Dame","L (27-62)",2015-09-26
"711","Massachusetts","","Toledo","L (35-51)",2015-10-24
"715","Massachusetts","","Miami (OH)","L (13-20)",2015-11-21
"717","Memphis","","Non-Major","W (63-7)",2015-09-05
"721","Memphis","@","South Florida","W (24-17)",2015-10-02
"722","Memphis","","Mississippi","W (37-24)",2015-10-17
"723","Memphis","@","Tulsa","W (66-42)",2015-10-23
"724","Memphis","","Tulane","W (41-13)",2015-10-31
"725","Memphis","","Navy","L (20-45)",2015-11-07
"727","Memphis","@","Temple","L (12-31)",2015-11-21
"728","Memphis","","Southern Methodist","W (63-0)",2015-11-28
"730","Miami (FL)","","Non-Major","W (45-0)",2015-09-05
"732","Miami (FL)","","Nebraska","W (36-33)",2015-09-19
"735","Miami (FL)","","Virginia Tech","W (30-20)",2015-10-17
"738","Miami (FL)","","Virginia","W (27-21)",2015-11-07
"739","Miami (FL)","@","North Carolina","L (21-59)",2015-11-14
"741","Miami (FL)","@","Pittsburgh","W (29-24)",2015-11-27
"742","Miami (FL)","N","Washington State","L (14-20)",2015-12-26
"743","Miami (OH)","","Non-Major","W (26-7)",2015-09-05
"744","Miami (OH)","@","Wisconsin","L (0-58)",2015-09-12
"746","Miami (OH)","@","Western Kentucky","L (14-56)",2015-09-26
"748","Miami (OH)","@","Ohio","L (3-34)",2015-10-10
"749","Miami (OH)","","Northern Illinois","L (12-45)",2015-10-17
"750","Miami (OH)","@","Western Michigan","L (13-35)",2015-10-24
"755","Michigan","@","Utah","L (17-24)",2015-09-03
"756","Michigan","","Oregon State","W (35-7)",2015-09-12
"757","Michigan","","Nevada-Las Vegas","W (28-7)",2015-09-19
"760","Michigan","","Northwestern","W (38-0)",2015-10-10
"761","Michigan","","Michigan State","L (23-27)",2015-10-17
"762","Michigan","@","Minnesota","W (29-26)",2015-10-31
"763","Michigan","","Rutgers","W (49-16)",2015-11-07
"765","Michigan","@","Penn State","W (28-16)",2015-11-21
"766","Michigan","","Ohio State","L (13-42)",2015-11-28
"768","Michigan State","@","Western Michigan","W (37-24)",2015-09-04
"769","Michigan State","","Oregon","W (31-28)",2015-09-12
"772","Michigan State","","Purdue","W (24-21)",2015-10-03
"773","Michigan State","@","Rutgers","W (31-24)",2015-10-10
"776","Michigan State","@","Nebraska","L (38-39)",2015-11-07
"778","Michigan State","@","Ohio State","W (17-14)",2015-11-21
"779","Michigan State","","Penn State","W (55-16)",2015-11-28
"782","Middle Tennessee State","","Non-Major","W (70-14)",2015-09-05
"786","Middle Tennessee State","","Vanderbilt","L (13-17)",2015-10-03
"787","Middle Tennessee State","@","Western Kentucky","L (28-58)",2015-10-10
"792","Middle Tennessee State","","North Texas","W (41-7)",2015-11-21
"793","Middle Tennessee State","@","Texas-San Antonio","W (42-7)",2015-11-28
"794","Middle Tennessee State","N","Western Michigan","L (31-45)",2015-12-24
"795","Minnesota","","Texas Christian","L (17-23)",2015-09-03
"798","Minnesota","","Ohio","W (27-24)",2015-09-26
"799","Minnesota","@","Northwestern","L (0-27)",2015-10-03
"800","Minnesota","@","Purdue","W (41-13)",2015-10-10
"801","Minnesota","","Nebraska","L (25-48)",2015-10-17
"803","Minnesota","@","Ohio State","L (14-28)",2015-11-07
"806","Minnesota","","Wisconsin","L (21-31)",2015-11-28
"808","Mississippi State","@","Southern Mississippi","W (34-16)",2015-09-05
"810","Mississippi State","","Non-Major","W (62-13)",2015-09-19
"812","Mississippi State","@","Texas A&M","L (17-30)",2015-10-03
"813","Mississippi State","","Troy","W (45-17)",2015-10-10
"816","Mississippi State","@","Missouri","W (31-13)",2015-11-05
"819","Mississippi State","","Mississippi","L (27-38)",2015-11-28
"820","Mississippi State","N","North Carolina State","W (51-28)",2015-12-30
"821","Missouri","","Non-Major","W (34-3)",2015-09-05
"825","Missouri","","South Carolina","W (24-10)",2015-10-03
"828","Missouri","@","Vanderbilt","L (3-10)",2015-10-24
"831","Missouri","","Tennessee","L (8-19)",2015-11-21
"833","Navy","","Non-Major","W (48-10)",2015-09-05
"837","Navy","@","Notre Dame","L (24-41)",2015-10-10
"838","Navy","","Tulane","W (31-14)",2015-10-24
"839","Navy","","South Florida","W (29-17)",2015-10-31
"841","Navy","","Southern Methodist","W (55-14)",2015-11-14
"842","Navy","@","Tulsa","W (44-21)",2015-11-21
"845","Navy","N","Pittsburgh","W (44-28)",2015-12-28
"847","Nebraska","","South Alabama","W (48-9)",2015-09-12
"849","Nebraska","","Southern Mississippi","W (36-28)",2015-09-26
"851","Nebraska","","Wisconsin","L (21-23)",2015-10-10
"853","Nebraska","","Northwestern","L (28-30)",2015-10-24
"854","Nebraska","@","Purdue","L (45-55)",2015-10-31
"856","Nebraska","@","Rutgers","W (31-14)",2015-11-14
"858","Nebraska","N","UCLA","W (37-29)",2015-12-26
"859","Nevada","","Non-Major","W (31-17)",2015-09-03
"861","Nevada","@","Texas A&M","L (27-44)",2015-09-19
"863","Nevada","","Nevada-Las Vegas","L (17-23)",2015-10-03
"864","Nevada","","New Mexico","W (35-17)",2015-10-10
"865","Nevada","@","Wyoming","L (21-28)",2015-10-17
"868","Nevada","","San Jose State","W (37-34)",2015-11-14
"869","Nevada","@","Utah State","L (27-31)",2015-11-21
"870","Nevada","@","San Diego State","L (14-31)",2015-11-28
"872","New Mexico","","Non-Major","W (66-0)",2015-09-05
"873","New Mexico","","Tulsa","L (21-40)",2015-09-12
"875","New Mexico","@","Wyoming","W (38-28)",2015-09-26
"876","New Mexico","","New Mexico State","W (38-29)",2015-10-03
"879","New Mexico","@","San Jose State","L (21-31)",2015-10-24
"880","New Mexico","","Utah State","W (14-13)",2015-11-07
"887","New Mexico State","","Texas-El Paso","L (47-50)",2015-09-19
"889","New Mexico State","@","Mississippi","L (3-52)",2015-10-10
"891","New Mexico State","","Troy","L (7-52)",2015-10-24
"893","New Mexico State","@","Texas State","W (31-21)",2015-11-07
"897","North Carolina","N","South Carolina","L (13-17)",2015-09-03
"898","North Carolina","","Non-Major","W (53-14)",2015-09-12
"900","North Carolina","","Non-Major","W (41-14)",2015-09-26
"902","North Carolina","","Wake Forest","W (50-14)",2015-10-17
"903","North Carolina","","Virginia","W (26-13)",2015-10-24
"904","North Carolina","@","Pittsburgh","W (26-19)",2015-10-29
"907","North Carolina","@","Virginia Tech","W (30-27)",2015-11-21
"908","North Carolina","@","North Carolina State","W (45-34)",2015-11-28
"911","North Carolina State","","Troy","W (49-21)",2015-09-05
"912","North Carolina State","","Non-Major","W (35-0)",2015-09-12
"913","North Carolina State","@","Old Dominion","W (38-14)",2015-09-19
"914","North Carolina State","@","South Alabama","W (63-13)",2015-09-26
"916","North Carolina State","@","Virginia Tech","L (13-28)",2015-10-09
"917","North Carolina State","@","Wake Forest","W (35-17)",2015-10-24
"921","North Carolina State","","Syracuse","W (42-29)",2015-11-21
"924","Northern Illinois","","Nevada-Las Vegas","W (38-30)",2015-09-05
"925","Northern Illinois","","Non-Major","W (57-26)",2015-09-12
"926","Northern Illinois","@","Ohio State","L (13-20)",2015-09-19
"932","Northern Illinois","@","Toledo","W (32-27)",2015-11-03
"934","Northern Illinois","","Western Michigan","W (27-19)",2015-11-18
"935","Northern Illinois","","Ohio","L (21-26)",2015-11-24
"938","North Texas","@","Southern Methodist","L (13-31)",2015-09-12
"939","North Texas","","Rice","L (24-38)",2015-09-19
"941","North Texas","@","Southern Mississippi","L (14-49)",2015-10-03
"942","North Texas","","Non-Major","L (7-66)",2015-10-10
"943","North Texas","","Western Kentucky","L (28-55)",2015-10-15
"945","North Texas","","Texas-San Antonio","W (30-23)",2015-10-31
"947","North Texas","@","Tennessee","L (0-24)",2015-11-14
"949","North Texas","","Texas-El Paso","L (17-20)",2015-11-28
"950","Northwestern","","Stanford","W (16-6)",2015-09-05
"951","Northwestern","","Non-Major","W (41-0)",2015-09-12
"958","Northwestern","","Penn State","W (23-21)",2015-11-07
"959","Northwestern","","Purdue","W (21-14)",2015-11-14
"960","Northwestern","@","Wisconsin","W (13-7)",2015-11-21
"962","Northwestern","N","Tennessee","L (6-45)",2016-01-01
"963","Notre Dame","","Texas","W (38-3)",2015-09-05
"964","Notre Dame","@","Virginia","W (34-27)",2015-09-12
"969","Notre Dame","","Southern California","W (41-31)",2015-10-17
"970","Notre Dame","@","Temple","W (24-20)",2015-10-31
"971","Notre Dame","@","Pittsburgh","W (42-30)",2015-11-07
"972","Notre Dame","","Wake Forest","W (28-7)",2015-11-14
"974","Notre Dame","@","Stanford","L (36-38)",2015-11-28
"975","Notre Dame","N","Ohio State","L (28-44)",2016-01-01
"978","Ohio","","Non-Major","W (35-14)",2015-09-19
"982","Ohio","","Western Michigan","L (14-49)",2015-10-17
"989","Ohio State","@","Virginia Tech","W (42-24)",2015-09-07
"992","Ohio State","","Western Michigan","W (38-12)",2015-09-26
"995","Ohio State","","Penn State","W (38-10)",2015-10-17
"996","Ohio State","@","Rutgers","W (49-7)",2015-10-24
"1003","Oklahoma","@","Tennessee","W (31-24)",2015-09-12
"1004","Oklahoma","","Tulsa","W (52-38)",2015-09-19
"1005","Oklahoma","","West Virginia","W (44-24)",2015-10-03
"1006","Oklahoma","N","Texas","L (17-24)",2015-10-10
"1008","Oklahoma","","Texas Tech","W (63-27)",2015-10-24
"1012","Oklahoma","","Texas Christian","W (30-29)",2015-11-21
"1013","Oklahoma","@","Oklahoma State","W (58-23)",2015-11-28
"1016","Oklahoma State","","Non-Major","W (32-8)",2015-09-12
"1017","Oklahoma State","","Texas-San Antonio","W (69-14)",2015-09-19
"1018","Oklahoma State","@","Texas","W (30-27)",2015-09-26
"1020","Oklahoma State","@","West Virginia","W (33-26)",2015-10-10
"1022","Oklahoma State","@","Texas Tech","W (70-53)",2015-10-31
"1023","Oklahoma State","","Texas Christian","W (49-29)",2015-11-07
"1027","Oklahoma State","N","Mississippi","L (20-48)",2016-01-01
"1029","Old Dominion","","Non-Major","W (24-10)",2015-09-12
"1035","Old Dominion","","Western Kentucky","L (30-55)",2015-10-31
"1036","Old Dominion","@","Texas-San Antonio","W (36-31)",2015-11-07
"1037","Old Dominion","","Texas-El Paso","W (31-21)",2015-11-14
"1038","Old Dominion","@","Southern Mississippi","L (31-56)",2015-11-21
"1040","Mississippi","","Non-Major","W (76-3)",2015-09-05
"1043","Mississippi","","Vanderbilt","W (27-16)",2015-09-26
"1047","Mississippi","","Texas A&M","W (23-3)",2015-10-24
"1053","Oregon","","Non-Major","W (61-42)",2015-09-05
"1056","Oregon","","Utah","L (20-62)",2015-09-26
"1058","Oregon","","Washington State","L (38-45)",2015-10-10
"1059","Oregon","@","Washington","W (26-20)",2015-10-17
"1062","Oregon","@","Stanford","W (38-36)",2015-11-14
"1063","Oregon","","Southern California","W (48-28)",2015-11-21
"1064","Oregon","","Oregon State","W (52-42)",2015-11-27
"1065","Oregon","N","Texas Christian","L (41-47)",2016-01-02
"1066","Oregon State","","Non-Major","W (26-7)",2015-09-04
"1068","Oregon State","","San Jose State","W (35-21)",2015-09-19
"1069","Oregon State","","Stanford","L (24-42)",2015-09-25
"1071","Oregon State","@","Washington State","L (31-52)",2015-10-17
"1073","Oregon State","@","Utah","L (12-27)",2015-10-31
"1074","Oregon State","","UCLA","L (0-41)",2015-11-07
"1076","Oregon State","","Washington","L (7-52)",2015-11-21
"1078","Penn State","@","Temple","L (10-27)",2015-09-05
"1080","Penn State","","Rutgers","W (28-3)",2015-09-19
"1081","Penn State","","San Diego State","W (37-21)",2015-09-26
"1091","Pittsburgh","","Non-Major","W (45-37)",2015-09-05
"1094","Pittsburgh","@","Virginia Tech","W (17-13)",2015-10-03
"1095","Pittsburgh","","Virginia","W (26-19)",2015-10-10
"1097","Pittsburgh","@","Syracuse","W (23-20)",2015-10-24
"1105","Purdue","","Non-Major","W (38-14)",2015-09-12
"1106","Purdue","","Virginia Tech","L (24-51)",2015-09-19
"1110","Purdue","@","Wisconsin","L (7-24)",2015-10-17
"1116","Rice","","Non-Major","W (56-16)",2015-09-05
"1117","Rice","@","Texas","L (28-42)",2015-09-12
"1120","Rice","","Western Kentucky","L (10-49)",2015-10-03
"1124","Rice","@","Texas-El Paso","L (21-24)",2015-11-06
"1125","Rice","","Southern Mississippi","L (10-65)",2015-11-14
"1126","Rice","@","Texas-San Antonio","L (24-34)",2015-11-21
"1128","Rutgers","","Non-Major","W (63-13)",2015-09-05
"1129","Rutgers","","Washington State","L (34-37)",2015-09-12
"1135","Rutgers","@","Wisconsin","L (10-48)",2015-10-31
"1140","San Diego State","","Non-Major","W (37-3)",2015-09-05
"1142","San Diego State","","South Alabama","L (27-34)",2015-09-19
"1146","San Diego State","@","San Jose State","W (30-7)",2015-10-17
"1147","San Diego State","","Utah State","W (48-14)",2015-10-23
"1149","San Diego State","","Wyoming","W (38-3)",2015-11-14
"1150","San Diego State","@","Nevada-Las Vegas","W (52-14)",2015-11-21
"1154","San Jose State","","Non-Major","W (43-13)",2015-09-03
"1159","San Jose State","@","Nevada-Las Vegas","W (33-27)",2015-10-10
"1169","Southern Methodist","@","Texas Christian","L (37-56)",2015-09-19
"1170","Southern Methodist","","Non-Major","L (45-48)",2015-09-26
"1173","Southern Methodist","@","South Florida","L (14-38)",2015-10-24
"1174","Southern Methodist","","Tulsa","L (31-40)",2015-10-31
"1175","Southern Methodist","","Temple","L (40-60)",2015-11-06
"1177","Southern Methodist","","Tulane","W (49-21)",2015-11-21
"1179","South Alabama","","Non-Major","W (33-23)",2015-09-05
"1183","South Alabama","@","Troy","W (24-18)",2015-10-03
"1185","South Alabama","@","Texas State","L (18-36)",2015-10-24
"1194","South Carolina","","Central Florida","W (31-14)",2015-09-26
"1197","South Carolina","","Vanderbilt","W (19-10)",2015-10-17
"1198","South Carolina","@","Texas A&M","L (28-35)",2015-10-31
"1199","South Carolina","@","Tennessee","L (24-27)",2015-11-07
"1201","South Carolina","","Non-Major","L (22-23)",2015-11-21
"1204","Southern Mississippi","","Non-Major","W (52-6)",2015-09-12
"1205","Southern Mississippi","@","Texas State","W (56-50)",2015-09-19
"1209","Southern Mississippi","","Texas-San Antonio","W (32-10)",2015-10-17
"1211","Southern Mississippi","","Texas-El Paso","W (34-13)",2015-10-31
"1215","Southern Mississippi","@","Western Kentucky","L (28-45)",2015-12-05
"1216","Southern Mississippi","N","Washington","L (31-44)",2015-12-26
"1217","South Florida","","Non-Major","W (51-3)",2015-09-05
"1221","South Florida","","Syracuse","W (45-24)",2015-10-10
"1226","South Florida","","Temple","W (44-23)",2015-11-14
"1228","South Florida","@","Central Florida","W (44-3)",2015-11-26
"1229","South Florida","N","Western Kentucky","L (35-45)",2015-12-21
"1231","Stanford","","Central Florida","W (31-7)",2015-09-12
"1232","Stanford","@","Southern California","W (41-31)",2015-09-19
"1235","Stanford","","UCLA","W (56-35)",2015-10-15
"1236","Stanford","","Washington","W (31-14)",2015-10-24
"1237","Stanford","@","Washington State","W (30-28)",2015-10-31
"1242","Stanford","N","Southern California","W (41-22)",2015-12-05
"1244","Syracuse","","Non-Major","W (47-0)",2015-09-04
"1245","Syracuse","","Wake Forest","W (30-17)",2015-09-12
"1249","Syracuse","@","Virginia","L (38-44)",2015-10-17
"1260","Temple","","Tulane","W (49-10)",2015-10-10
"1261","Temple","","Central Florida","W (30-16)",2015-10-17
"1269","Temple","N","Toledo","L (17-32)",2015-12-22
"1272","Tennessee","","Non-Major","W (55-10)",2015-09-19
"1281","Tennessee","","Vanderbilt","W (53-28)",2015-11-28
"1292","Texas A&M","","Non-Major","W (41-17)",2015-11-14
"1293","Texas A&M","@","Vanderbilt","W (25-0)",2015-11-21
"1297","Texas Christian","","Non-Major","W (70-7)",2015-09-12
"1299","Texas Christian","@","Texas Tech","W (55-52)",2015-09-26
"1300","Texas Christian","","Texas","W (50-7)",2015-10-03
"1303","Texas Christian","","West Virginia","W (40-10)",2015-10-29
"1318","Texas","@","West Virginia","L (20-38)",2015-11-14
"1319","Texas","","Texas Tech","L (45-48)",2015-11-26
"1322","Texas State","","Non-Major","W (63-24)",2015-09-12
"1333","Texas Tech","","Non-Major","W (59-45)",2015-09-05
"1334","Texas Tech","","Texas-El Paso","W (69-20)",2015-09-12
"1342","Texas Tech","@","West Virginia","L (26-31)",2015-11-07
"1356","Toledo","","Western Michigan","L (30-35)",2015-11-27
"1359","Troy","","Non-Major","W (44-16)",2015-09-12
"1360","Troy","@","Wisconsin","L (3-28)",2015-09-19
"1372","Tulane","","Non-Major","W (38-7)",2015-09-19
"1373","Tulane","","Central Florida","W (45-31)",2015-10-03
"1381","Tulane","","Tulsa","L (34-45)",2015-11-27
"1390","Tulsa","","Central Florida","W (45-30)",2015-11-07
"1394","Tulsa","N","Virginia Tech","L (52-55)",2015-12-26
"1397","Central Florida","","Non-Major","L (15-16)",2015-09-19
"1407","UCLA","","Virginia","W (34-16)",2015-09-05
"1408","UCLA","@","Nevada-Las Vegas","W (37-3)",2015-09-12
"1416","UCLA","","Washington State","L (27-31)",2015-11-14
"1417","UCLA","@","Utah","W (17-9)",2015-11-21
"1418","UCLA","@","Southern California","L (21-40)",2015-11-28
"1423","Nevada-Las Vegas","","Non-Major","W (80-8)",2015-09-26
"1431","Nevada-Las Vegas","@","Wyoming","L (28-35)",2015-11-28
"1436","Southern California","","Washington","L (12-17)",2015-10-08
"1438","Southern California","","Utah","W (42-24)",2015-10-24
"1445","Southern California","N","Wisconsin","L (21-23)",2015-12-30
"1447","Utah","","Utah State","W (24-14)",2015-09-11
"1454","Utah","@","Washington","W (34-23)",2015-11-07
"1459","Utah State","","Non-Major","W (12-9)",2015-09-03
"1461","Utah State","@","Washington","L (17-31)",2015-09-19
"1466","Utah State","","Wyoming","W (58-27)",2015-10-30
"1475","Texas-El Paso","","Non-Major","W (27-17)",2015-09-26
"1476","Texas-El Paso","","Texas-San Antonio","L (6-25)",2015-10-03
"1496","Vanderbilt","","Western Kentucky","L (12-14)",2015-09-03
"1498","Vanderbilt","","Non-Major","W (47-7)",2015-09-19
"1510","Virginia","","Non-Major","W (35-29)",2015-09-19
"1519","Virginia","","Virginia Tech","L (20-23)",2015-11-28
"1521","Virginia Tech","","Non-Major","W (42-3)",2015-09-12
"1533","Wake Forest","","Non-Major","W (41-3)",2015-09-03
"1546","Washington","","Non-Major","W (49-0)",2015-09-12
"1556","Washington","","Washington State","W (45-10)",2015-11-27
"1558","Washington State","","Non-Major","L (17-24)",2015-09-05
"1560","Washington State","","Wyoming","W (31-14)",2015-09-19
"1587","Western Michigan","","Non-Major","W (52-20)",2015-09-19
"1599","West Virginia","","Non-Major","W (41-17)",2015-09-12
"1624","Wyoming","","Non-Major","L (13-24)",2015-09-05
