"","Team","X","Opponent","Result","Date"
"218","California","N","Hawaii","W (51-31)",2016-08-26
"219","California","@","San Diego State","L (40-45)",2016-09-10
"220","California","","Texas","W (50-43)",2016-09-17
"222","California","","Utah","W (28-23)",2016-10-01
"223","California","@","Oregon State","L (44-47)",2016-10-08
"224","California","","Oregon","W (52-49)",2016-10-21
"225","California","@","Southern California","L (24-45)",2016-10-27
"226","California","","Washington","L (27-66)",2016-11-05
"227","California","@","Washington State","L (21-56)",2016-11-12
"228","California","","Stanford","L (31-45)",2016-11-19
"229","California","","UCLA","W (36-10)",2016-11-26
"230","Central Michigan","","Non-Major","W (49-3)",2016-09-01
"231","Central Michigan","@","Oklahoma State","W (30-27)",2016-09-10
"232","Central Michigan","","Nevada-Las Vegas","W (44-21)",2016-09-17
"233","Central Michigan","@","Virginia","L (35-49)",2016-09-24
"234","Central Michigan","","Western Michigan","L (10-49)",2016-10-01
"236","Central Michigan","@","Northern Illinois","W (34-28)",2016-10-15
"237","Central Michigan","@","Toledo","L (17-31)",2016-10-22
"238","Central Michigan","","Kent State","L (24-27)",2016-10-29
"239","Central Michigan","@","Miami (OH)","L (17-37)",2016-11-04
"240","Central Michigan","","Ohio","W (27-20)",2016-11-15
"241","Central Michigan","@","Eastern Michigan","L (21-26)",2016-11-22
"242","Central Michigan","N","Tulsa","L (10-55)",2016-12-19
"243","UNC Charlotte","@","Louisville","L (14-70)",2016-09-01
"244","UNC Charlotte","","Non-Major","W (47-14)",2016-09-10
"245","UNC Charlotte","","Eastern Michigan","L (19-37)",2016-09-17
"246","UNC Charlotte","@","Temple","L (20-48)",2016-09-24
"247","UNC Charlotte","","Old Dominion","L (17-52)",2016-10-01
"248","UNC Charlotte","@","Florida Atlantic","W (28-23)",2016-10-09
"249","UNC Charlotte","","Florida International","L (26-27)",2016-10-15
"250","UNC Charlotte","@","Marshall","W (27-24)",2016-10-22
"251","UNC Charlotte","@","Southern Mississippi","W (38-27)",2016-11-05
"252","UNC Charlotte","","Rice","L (21-22)",2016-11-12
"253","UNC Charlotte","","Middle Tennessee State","L (31-38)",2016-11-19
"254","UNC Charlotte","@","Texas-San Antonio","L (14-33)",2016-11-26
"255","Cincinnati","","Non-Major","W (28-7)",2016-09-01
"256","Cincinnati","@","Purdue","W (38-20)",2016-09-10
"257","Cincinnati","","Houston","L (16-40)",2016-09-15
"258","Cincinnati","","Miami (OH)","W (27-20)",2016-09-24
"259","Cincinnati","","South Florida","L (20-45)",2016-10-01
"260","Cincinnati","@","Connecticut","L (9-20)",2016-10-08
"261","Cincinnati","","East Carolina","W (31-19)",2016-10-22
"262","Cincinnati","@","Temple","L (13-34)",2016-10-29
"264","Cincinnati","@","Central Florida","L (3-24)",2016-11-12
"265","Cincinnati","","Memphis","L (7-34)",2016-11-18
"266","Cincinnati","@","Tulsa","L (37-40)",2016-11-25
"268","Clemson","","Troy","W (30-24)",2016-09-10
"269","Clemson","","Non-Major","W (59-0)",2016-09-17
"270","Clemson","@","Georgia Tech","W (26-7)",2016-09-22
"271","Clemson","","Louisville","W (42-36)",2016-10-01
"273","Clemson","","North Carolina State","W (24-17)",2016-10-15
"274","Clemson","@","Florida State","W (37-34)",2016-10-29
"275","Clemson","","Syracuse","W (54-0)",2016-11-05
"276","Clemson","","Pittsburgh","L (42-43)",2016-11-12
"277","Clemson","@","Wake Forest","W (35-13)",2016-11-19
"278","Clemson","","South Carolina","W (56-7)",2016-11-26
"279","Clemson","N","Virginia Tech","W (42-35)",2016-12-03
"280","Clemson","N","Ohio State","W (31-0)",2016-12-31
"282","Colorado","N","Colorado State","W (44-7)",2016-09-02
"283","Colorado","","Non-Major","W (56-7)",2016-09-10
"284","Colorado","@","Michigan","L (28-45)",2016-09-17
"285","Colorado","@","Oregon","W (41-38)",2016-09-24
"286","Colorado","","Oregon State","W (47-6)",2016-10-01
"287","Colorado","@","Southern California","L (17-21)",2016-10-08
"289","Colorado","@","Stanford","W (10-5)",2016-10-22
"290","Colorado","","UCLA","W (20-10)",2016-11-03
"292","Colorado","","Washington State","W (38-24)",2016-11-19
"293","Colorado","","Utah","W (27-22)",2016-11-26
"294","Colorado","N","Washington","L (10-41)",2016-12-02
"295","Colorado","N","Oklahoma State","L (8-38)",2016-12-29
"297","Colorado State","","Texas-San Antonio","W (23-14)",2016-09-10
"298","Colorado State","","Non-Major","W (47-21)",2016-09-17
"299","Colorado State","@","Minnesota","L (24-31)",2016-09-24
"300","Colorado State","","Wyoming","L (17-38)",2016-10-01
"301","Colorado State","","Utah State","W (31-24)",2016-10-08
"303","Colorado State","@","Nevada-Las Vegas","W (42-23)",2016-10-22
"304","Colorado State","","Fresno State","W (37-0)",2016-11-05
"306","Colorado State","","New Mexico","W (49-31)",2016-11-19
"307","Colorado State","@","San Diego State","W (63-31)",2016-11-26
"308","Colorado State","N","Idaho","L (50-61)",2016-12-22
"309","Connecticut","","Non-Major","W (24-21)",2016-09-01
"310","Connecticut","@","Navy","L (24-28)",2016-09-10
"311","Connecticut","","Virginia","W (13-10)",2016-09-17
"312","Connecticut","","Syracuse","L (24-31)",2016-09-24
"313","Connecticut","@","Houston","L (14-42)",2016-09-29
"315","Connecticut","@","South Florida","L (27-42)",2016-10-15
"316","Connecticut","","Central Florida","L (16-24)",2016-10-22
"317","Connecticut","@","East Carolina","L (3-41)",2016-10-29
"318","Connecticut","","Temple","L (0-21)",2016-11-04
"320","Connecticut","","Tulane","L (13-38)",2016-11-26
"321","Duke","","Non-Major","W (49-6)",2016-09-03
"322","Duke","","Wake Forest","L (14-24)",2016-09-10
"323","Duke","@","Northwestern","L (13-24)",2016-09-17
"324","Duke","@","Notre Dame","W (38-35)",2016-09-24
"325","Duke","","Virginia","L (20-34)",2016-10-01
"327","Duke","@","Louisville","L (14-24)",2016-10-14
"328","Duke","@","Georgia Tech","L (35-38)",2016-10-29
"329","Duke","","Virginia Tech","L (21-24)",2016-11-05
"330","Duke","","North Carolina","W (28-27)",2016-11-10
"331","Duke","@","Pittsburgh","L (14-56)",2016-11-19
"332","Duke","@","Miami (FL)","L (21-40)",2016-11-26
"333","East Carolina","","Non-Major","W (52-7)",2016-09-03
"334","East Carolina","","North Carolina State","W (33-30)",2016-09-10
"335","East Carolina","@","South Carolina","L (15-20)",2016-09-17
"336","East Carolina","@","Virginia Tech","L (17-54)",2016-09-24
"337","East Carolina","","Central Florida","L (29-47)",2016-10-01
"338","East Carolina","@","South Florida","L (22-38)",2016-10-08
"341","East Carolina","@","Tulsa","L (24-45)",2016-11-05
"342","East Carolina","","Southern Methodist","L (31-55)",2016-11-12
"343","East Carolina","","Navy","L (31-66)",2016-11-19
"344","East Carolina","@","Temple","L (10-37)",2016-11-26
"345","Eastern Michigan","","Non-Major","W (61-14)",2016-09-02
"346","Eastern Michigan","@","Missouri","L (21-61)",2016-09-10
"348","Eastern Michigan","","Wyoming","W (27-24)",2016-09-23
"350","Eastern Michigan","","Toledo","L (20-35)",2016-10-08
"351","Eastern Michigan","@","Ohio","W (27-20)",2016-10-15
"352","Eastern Michigan","@","Western Michigan","L (31-45)",2016-10-22
"353","Eastern Michigan","","Miami (OH)","L (15-28)",2016-10-29
"355","Eastern Michigan","","Northern Illinois","L (24-31)",2016-11-16
"357","Eastern Michigan","N","Old Dominion","L (20-24)",2016-12-23
"358","Florida Atlantic","","Non-Major","W (38-30)",2016-09-03
"359","Florida Atlantic","@","Miami (FL)","L (10-38)",2016-09-10
"360","Florida Atlantic","@","Kansas State","L (7-63)",2016-09-17
"362","Florida Atlantic","@","Florida International","L (31-33)",2016-10-01
"364","Florida Atlantic","@","Marshall","L (21-27)",2016-10-15
"365","Florida Atlantic","","Western Kentucky","L (3-52)",2016-10-29
"366","Florida Atlantic","@","Rice","W (42-25)",2016-11-05
"367","Florida Atlantic","","Texas-El Paso","W (35-31)",2016-11-12
"368","Florida Atlantic","","Old Dominion","L (24-42)",2016-11-19
"369","Florida Atlantic","@","Middle Tennessee State","L (56-77)",2016-11-26
"370","Florida","","Massachusetts","W (24-7)",2016-09-03
"371","Florida","","Kentucky","W (45-7)",2016-09-10
"372","Florida","","North Texas","W (32-0)",2016-09-17
"373","Florida","@","Tennessee","L (28-38)",2016-09-24
"374","Florida","@","Vanderbilt","W (13-6)",2016-10-01
"375","Florida","","Missouri","W (40-14)",2016-10-15
"376","Florida","N","Georgia","W (24-10)",2016-10-29
"378","Florida","","South Carolina","W (20-7)",2016-11-12
"379","Florida","@","Louisiana State","W (16-10)",2016-11-19
"380","Florida","@","Florida State","L (13-31)",2016-11-26
"382","Florida","N","Iowa","W (30-3)",2017-01-02
"383","Florida International","","Indiana","L (13-34)",2016-09-01
"384","Florida International","","Maryland","L (14-41)",2016-09-09
"385","Florida International","@","Massachusetts","L (13-21)",2016-09-17
"386","Florida International","","Central Florida","L (14-53)",2016-09-24
"388","Florida International","@","Texas-El Paso","W (35-21)",2016-10-08
"390","Florida International","","Louisiana Tech","L (24-44)",2016-10-22
"391","Florida International","","Middle Tennessee State","L (35-42)",2016-10-29
"392","Florida International","@","Western Kentucky","L (21-49)",2016-11-05
"393","Florida International","","Marshall","W (31-14)",2016-11-19
"394","Florida International","@","Old Dominion","L (28-42)",2016-11-26
"395","Florida State","N","Mississippi","W (45-34)",2016-09-05
"396","Florida State","","Non-Major","W (52-8)",2016-09-10
"397","Florida State","@","Louisville","L (20-63)",2016-09-17
"398","Florida State","@","South Florida","W (55-35)",2016-09-24
"399","Florida State","","North Carolina","L (35-37)",2016-10-01
"400","Florida State","@","Miami (FL)","W (20-19)",2016-10-08
"401","Florida State","","Wake Forest","W (17-6)",2016-10-15
"403","Florida State","@","North Carolina State","W (24-20)",2016-11-05
"405","Florida State","@","Syracuse","W (45-14)",2016-11-19
"407","Florida State","N","Michigan","W (33-32)",2016-12-30
"408","Fresno State","@","Nebraska","L (10-43)",2016-09-03
"409","Fresno State","","Non-Major","W (31-3)",2016-09-10
"410","Fresno State","@","Toledo","L (17-52)",2016-09-17
"411","Fresno State","","Tulsa","L (41-48)",2016-09-24
"412","Fresno State","@","Nevada-Las Vegas","L (20-45)",2016-10-01
"413","Fresno State","@","Nevada","L (22-27)",2016-10-08
"414","Fresno State","","San Diego State","L (3-17)",2016-10-14
"415","Fresno State","@","Utah State","L (20-38)",2016-10-22
"418","Fresno State","","Hawaii","L (13-14)",2016-11-19
"419","Fresno State","","San Jose State","L (14-16)",2016-11-26
"420","Georgia","N","North Carolina","W (33-24)",2016-09-03
"421","Georgia","","Non-Major","W (26-24)",2016-09-10
"422","Georgia","@","Missouri","W (28-27)",2016-09-17
"423","Georgia","@","Mississippi","L (14-45)",2016-09-24
"424","Georgia","","Tennessee","L (31-34)",2016-10-01
"425","Georgia","@","South Carolina","W (28-14)",2016-10-09
"426","Georgia","","Vanderbilt","L (16-17)",2016-10-15
"428","Georgia","@","Kentucky","W (27-24)",2016-11-05
"430","Georgia","","Louisiana","W (35-21)",2016-11-19
"431","Georgia","","Georgia Tech","L (27-28)",2016-11-26
"432","Georgia","N","Texas Christian","W (31-23)",2016-12-30
"433","Georgia Southern","","Non-Major","W (54-0)",2016-09-03
"434","Georgia Southern","@","South Alabama","W (24-9)",2016-09-10
"435","Georgia Southern","","Louisiana-Monroe","W (23-21)",2016-09-17
"436","Georgia Southern","@","Western Michigan","L (31-49)",2016-09-24
"438","Georgia Southern","@","Georgia Tech","L (24-35)",2016-10-15
"439","Georgia Southern","@","New Mexico State","W (22-19)",2016-10-22
"441","Georgia Southern","@","Mississippi","L (27-37)",2016-11-05
"442","Georgia Southern","","Louisiana","L (26-33)",2016-11-10
"443","Georgia Southern","@","Georgia State","L (24-30)",2016-11-19
"444","Georgia Southern","","Troy","W (28-24)",2016-12-03
"447","Georgia State","@","Wisconsin","L (17-23)",2016-09-17
"449","Georgia State","","Texas State","W (41-21)",2016-10-08
"450","Georgia State","@","Troy","L (21-31)",2016-10-15
"451","Georgia State","","Non-Major","W (31-6)",2016-10-22
"452","Georgia State","@","South Alabama","L (10-13)",2016-10-29
"454","Georgia State","","Louisiana-Monroe","L (23-37)",2016-11-12
"456","Georgia State","@","Idaho","L (12-37)",2016-12-03
"458","Georgia Tech","","Non-Major","W (35-10)",2016-09-10
"459","Georgia Tech","","Vanderbilt","W (38-7)",2016-09-17
"461","Georgia Tech","","Miami (FL)","L (21-35)",2016-10-01
"462","Georgia Tech","@","Pittsburgh","L (34-37)",2016-10-08
"465","Georgia Tech","@","North Carolina","L (20-48)",2016-11-05
"466","Georgia Tech","@","Virginia Tech","W (30-20)",2016-11-12
"467","Georgia Tech","","Virginia","W (31-17)",2016-11-19
"469","Georgia Tech","N","Kentucky","W (33-18)",2016-12-31
"471","Hawaii","@","Michigan","L (3-63)",2016-09-03
"472","Hawaii","","Non-Major","W (41-36)",2016-09-10
"474","Hawaii","","Nevada","W (38-17)",2016-10-01
"475","Hawaii","@","San Jose State","W (34-17)",2016-10-08
"476","Hawaii","","Nevada-Las Vegas","L (38-41)",2016-10-15
"478","Hawaii","","New Mexico","L (21-28)",2016-10-29
"479","Hawaii","@","San Diego State","L (0-55)",2016-11-05
"482","Hawaii","","Massachusetts","W (46-40)",2016-11-26
"483","Hawaii","N","Middle Tennessee State","W (52-35)",2016-12-24
"484","Houston","N","Oklahoma","W (33-23)",2016-09-03
"485","Houston","","Non-Major","W (42-0)",2016-09-10
"487","Houston","@","Texas State","W (64-3)",2016-09-24
"489","Houston","@","Navy","L (40-46)",2016-10-08
"490","Houston","","Tulsa","W (38-31)",2016-10-15
"491","Houston","@","Southern Methodist","L (16-38)",2016-10-22
"492","Houston","","Central Florida","W (31-24)",2016-10-29
"493","Houston","","Tulane","W (30-18)",2016-11-12
"494","Houston","","Louisville","W (36-10)",2016-11-17
"495","Houston","@","Memphis","L (44-48)",2016-11-25
"496","Houston","N","San Diego State","L (10-34)",2016-12-17
"497","Idaho","","Non-Major","W (20-17)",2016-09-01
"498","Idaho","@","Washington","L (14-59)",2016-09-10
"499","Idaho","@","Washington State","L (6-56)",2016-09-17
"500","Idaho","@","Nevada-Las Vegas","W (33-30)",2016-09-24
"501","Idaho","","Troy","L (13-34)",2016-10-01
"502","Idaho","@","Louisiana-Monroe","W (34-31)",2016-10-08
"503","Idaho","","New Mexico State","W (55-23)",2016-10-15
"505","Idaho","@","Louisiana","W (23-13)",2016-11-05
"506","Idaho","@","Texas State","W (47-14)",2016-11-12
"507","Idaho","","South Alabama","W (38-31)",2016-11-26
"510","Illinois","","Non-Major","W (52-3)",2016-09-03
"511","Illinois","","North Carolina","L (23-48)",2016-09-10
"512","Illinois","","Western Michigan","L (10-34)",2016-09-17
"513","Illinois","@","Nebraska","L (16-31)",2016-10-01
"514","Illinois","","Purdue","L (31-34)",2016-10-08
"515","Illinois","@","Rutgers","W (24-7)",2016-10-15
"516","Illinois","@","Michigan","L (8-41)",2016-10-22
"517","Illinois","","Minnesota","L (17-40)",2016-10-29
"518","Illinois","","Michigan State","W (31-27)",2016-11-05
"519","Illinois","@","Wisconsin","L (3-48)",2016-11-12
"520","Illinois","","Iowa","L (0-28)",2016-11-19
"521","Illinois","@","Northwestern","L (21-42)",2016-11-26
"524","Indiana","","Wake Forest","L (28-33)",2016-09-24
"525","Indiana","","Michigan State","W (24-21)",2016-10-01
"526","Indiana","@","Ohio State","L (17-38)",2016-10-08
"527","Indiana","","Nebraska","L (22-27)",2016-10-15
"528","Indiana","@","Northwestern","L (14-24)",2016-10-22
"529","Indiana","","Maryland","W (42-36)",2016-10-29
"530","Indiana","@","Rutgers","W (33-27)",2016-11-05
"531","Indiana","","Penn State","L (31-45)",2016-11-12
"532","Indiana","@","Michigan","L (10-20)",2016-11-19
"533","Indiana","","Purdue","W (26-24)",2016-11-26
"534","Indiana","N","Utah","L (24-26)",2016-12-28
