"","Team","X","Opponent","Result","Date"
"290","Connecticut","@","Southern Methodist","L (21-38)",2013-11-16
"291","Connecticut","@","Temple","W (28-21)",2013-11-23
"292","Connecticut","","Rutgers","W (28-17)",2013-11-30
"293","Connecticut","","Memphis","W (45-10)",2013-12-07
"294","Duke","","Non-Major","W (45-0)",2013-08-31
"295","Duke","@","Memphis","W (28-14)",2013-09-07
"296","Duke","","Georgia Tech","L (14-38)",2013-09-14
"297","Duke","","Pittsburgh","L (55-58)",2013-09-21
"298","Duke","","Troy","W (38-31)",2013-09-28
"299","Duke","","Navy","W (35-7)",2013-10-12
"300","Duke","@","Virginia","W (35-22)",2013-10-19
"301","Duke","@","Virginia Tech","W (13-10)",2013-10-26
"302","Duke","","North Carolina State","W (38-20)",2013-11-09
"303","Duke","","Miami (FL)","W (48-30)",2013-11-16
"304","Duke","@","Wake Forest","W (28-21)",2013-11-23
"305","Duke","@","North Carolina","W (27-25)",2013-11-30
"306","Duke","N","Florida State","L (7-45)",2013-12-07
"307","Duke","N","Texas A&M","L (48-52)",2013-12-31
"308","East Carolina","","Non-Major","W (52-38)",2013-08-31
"309","East Carolina","","Florida Atlantic","W (31-13)",2013-09-05
"310","East Carolina","","Virginia Tech","L (10-15)",2013-09-14
"311","East Carolina","@","North Carolina","W (55-31)",2013-09-28
"312","East Carolina","@","Middle Tennessee State","W (24-17)",2013-10-05
"313","East Carolina","@","Tulane","L (33-36)",2013-10-12
"314","East Carolina","","Southern Mississippi","W (55-14)",2013-10-19
"315","East Carolina","@","Florida International","W (34-13)",2013-11-02
"316","East Carolina","","Tulsa","W (58-24)",2013-11-09
"317","East Carolina","","Alabama-Birmingham","W (63-14)",2013-11-16
"318","East Carolina","@","North Carolina State","W (42-28)",2013-11-23
"319","East Carolina","@","Marshall","L (28-59)",2013-11-29
"320","East Carolina","N","Ohio","W (37-20)",2013-12-23
"321","Eastern Michigan","","Non-Major","W (34-24)",2013-08-31
"322","Eastern Michigan","@","Penn State","L (7-45)",2013-09-07
"323","Eastern Michigan","@","Rutgers","L (10-28)",2013-09-14
"327","Eastern Michigan","","Ohio","L (28-56)",2013-10-19
"328","Eastern Michigan","@","Northern Illinois","L (20-59)",2013-10-26
"329","Eastern Michigan","@","Toledo","L (16-55)",2013-11-02
"330","Eastern Michigan","","Western Michigan","W (35-32)",2013-11-09
"333","Florida Atlantic","@","Miami (FL)","L (6-34)",2013-08-30
"335","Florida Atlantic","@","South Florida","W (28-10)",2013-09-14
"336","Florida Atlantic","","Middle Tennessee State","L (35-42)",2013-09-21
"337","Florida Atlantic","@","Rice","L (14-18)",2013-09-28
"338","Florida Atlantic","@","Alabama-Birmingham","W (37-23)",2013-10-05
"339","Florida Atlantic","","Marshall","L (23-24)",2013-10-12
"341","Florida Atlantic","","Tulane","W (34-17)",2013-11-02
"342","Florida Atlantic","@","Southern Mississippi","W (41-7)",2013-11-16
"343","Florida Atlantic","","New Mexico State","W (55-10)",2013-11-23
"344","Florida Atlantic","","Florida International","W (21-6)",2013-11-29
"345","Florida","","Toledo","W (24-6)",2013-08-31
"346","Florida","@","Miami (FL)","L (16-21)",2013-09-07
"347","Florida","","Tennessee","W (31-17)",2013-09-21
"348","Florida","@","Kentucky","W (24-7)",2013-09-28
"350","Florida","@","Louisiana State","L (6-17)",2013-10-12
"351","Florida","@","Missouri","L (17-36)",2013-10-19
"352","Florida","N","Georgia","L (20-23)",2013-11-02
"353","Florida","","Vanderbilt","L (17-34)",2013-11-09
"354","Florida","@","South Carolina","L (14-19)",2013-11-16
"355","Florida","","Non-Major","L (20-26)",2013-11-23
"356","Florida","","Florida State","L (7-37)",2013-11-30
"357","Florida International","@","Maryland","L (10-43)",2013-08-31
"358","Florida International","","Central Florida","L (0-38)",2013-09-06
"359","Florida International","","Non-Major","L (13-34)",2013-09-14
"360","Florida International","@","Louisville","L (0-72)",2013-09-21
"361","Florida International","@","Southern Mississippi","W (24-23)",2013-10-05
"362","Florida International","","Alabama-Birmingham","L (24-27)",2013-10-12
"363","Florida International","","Louisiana Tech","L (7-23)",2013-10-26
"365","Florida International","@","Middle Tennessee State","L (0-48)",2013-11-09
"366","Florida International","@","Texas-El Paso","L (10-33)",2013-11-16
"367","Florida International","","Marshall","L (10-48)",2013-11-23
"369","Florida State","@","Pittsburgh","W (41-13)",2013-09-02
"370","Florida State","","Nevada","W (62-7)",2013-09-14
"371","Florida State","","Non-Major","W (54-6)",2013-09-21
"373","Florida State","","Maryland","W (63-0)",2013-10-05
"375","Florida State","","North Carolina State","W (49-17)",2013-10-26
"376","Florida State","","Miami (FL)","W (41-14)",2013-11-02
"377","Florida State","@","Wake Forest","W (59-3)",2013-11-09
"378","Florida State","","Syracuse","W (59-3)",2013-11-16
"379","Florida State","","Idaho","W (80-14)",2013-11-23
"383","Fresno State","","Rutgers","W (52-51)",2013-08-29
"384","Fresno State","","Non-Major","W (41-25)",2013-09-07
"386","Fresno State","@","Hawaii","W (42-37)",2013-09-28
"387","Fresno State","@","Idaho","W (61-14)",2013-10-05
"388","Fresno State","","Nevada-Las Vegas","W (38-14)",2013-10-19
"389","Fresno State","@","San Diego State","W (35-28)",2013-10-26
"390","Fresno State","","Nevada","W (41-23)",2013-11-02
"391","Fresno State","@","Wyoming","W (48-10)",2013-11-09
"392","Fresno State","","New Mexico","W (69-28)",2013-11-23
"393","Fresno State","@","San Jose State","L (52-62)",2013-11-29
"394","Fresno State","","Utah State","W (24-17)",2013-12-07
"395","Fresno State","N","Southern California","L (20-45)",2013-12-21
"397","Georgia","","South Carolina","W (41-30)",2013-09-07
"398","Georgia","","North Texas","W (45-21)",2013-09-21
"399","Georgia","","Louisiana State","W (44-41)",2013-09-28
"400","Georgia","@","Tennessee","W (34-31)",2013-10-05
"401","Georgia","","Missouri","L (26-41)",2013-10-12
"402","Georgia","@","Vanderbilt","L (27-31)",2013-10-19
"405","Georgia","","Kentucky","W (59-17)",2013-11-23
"406","Georgia","@","Georgia Tech","W (41-34)",2013-11-30
"407","Georgia","N","Nebraska","L (19-24)",2014-01-01
"408","Georgia State","","Non-Major","L (21-31)",2013-08-30
"409","Georgia State","","Non-Major","L (14-42)",2013-09-07
"410","Georgia State","@","West Virginia","L (7-41)",2013-09-14
"411","Georgia State","","Non-Major","L (26-32)",2013-09-21
"413","Georgia State","","Troy","L (28-35)",2013-10-12
"414","Georgia State","@","Texas State","L (17-24)",2013-10-19
"415","Georgia State","@","Louisiana-Monroe","L (10-38)",2013-10-26
"416","Georgia State","","Western Kentucky","L (28-44)",2013-11-02
"417","Georgia State","","Louisiana","L (21-35)",2013-11-16
"419","Georgia State","","South Alabama","L (17-38)",2013-11-30
"420","Georgia Tech","","Non-Major","W (70-0)",2013-08-31
"422","Georgia Tech","","North Carolina","W (28-20)",2013-09-21
"423","Georgia Tech","","Virginia Tech","L (10-17)",2013-09-26
"424","Georgia Tech","@","Miami (FL)","L (30-45)",2013-10-05
"426","Georgia Tech","","Syracuse","W (56-0)",2013-10-19
"427","Georgia Tech","@","Virginia","W (35-25)",2013-10-26
"428","Georgia Tech","","Pittsburgh","W (21-10)",2013-11-02
"430","Georgia Tech","","Non-Major","W (66-7)",2013-11-23
"432","Georgia Tech","N","Mississippi","L (17-25)",2013-12-30
"433","Hawaii","","Southern California","L (13-30)",2013-08-29
"434","Hawaii","@","Oregon State","L (14-33)",2013-09-07
"435","Hawaii","@","Nevada","L (9-31)",2013-09-21
"437","Hawaii","","San Jose State","L (27-37)",2013-10-05
"438","Hawaii","@","Nevada-Las Vegas","L (37-39)",2013-10-12
"440","Hawaii","@","Utah State","L (10-47)",2013-11-02
"441","Hawaii","@","Navy","L (28-42)",2013-11-09
"442","Hawaii","","San Diego State","L (21-28)",2013-11-16
"443","Hawaii","@","Wyoming","L (56-59)",2013-11-23
"445","Houston","","Non-Major","W (62-13)",2013-08-30
"446","Houston","@","Temple","W (22-13)",2013-09-07
"447","Houston","N","Rice","W (31-26)",2013-09-21
"448","Houston","@","Texas-San Antonio","W (59-28)",2013-09-28
"449","Houston","N","Memphis","W (25-15)",2013-10-12
"451","Houston","@","Rutgers","W (49-14)",2013-10-26
"452","Houston","","South Florida","W (35-23)",2013-10-31
"453","Houston","@","Central Florida","L (14-19)",2013-11-09
"454","Houston","@","Louisville","L (13-20)",2013-11-16
"456","Houston","N","Southern Methodist","W (34-0)",2013-11-29
"457","Houston","N","Vanderbilt","L (24-41)",2014-01-04
"458","Idaho","@","North Texas","L (6-40)",2013-08-31
"459","Idaho","@","Wyoming","L (10-42)",2013-09-07
"460","Idaho","","Northern Illinois","L (35-45)",2013-09-14
"461","Idaho","@","Washington State","L (0-42)",2013-09-21
"462","Idaho","","Temple","W (26-24)",2013-09-28
"465","Idaho","@","Mississippi","L (14-59)",2013-10-26
"466","Idaho","","Texas State","L (21-37)",2013-11-02
"467","Idaho","","Non-Major","L (38-59)",2013-11-09
"469","Idaho","@","New Mexico State","L (16-24)",2013-11-30
"470","Illinois","","Non-Major","W (42-34)",2013-08-31
"472","Illinois","N","Washington","L (24-34)",2013-09-14
"473","Illinois","","Miami (OH)","W (50-14)",2013-09-28
"474","Illinois","@","Nebraska","L (19-39)",2013-10-05
"475","Illinois","","Wisconsin","L (32-56)",2013-10-19
"476","Illinois","","Michigan State","L (3-42)",2013-10-26
"477","Illinois","@","Penn State","L (17-24)",2013-11-02
"478","Illinois","@","Indiana","L (35-52)",2013-11-09
"479","Illinois","","Ohio State","L (35-60)",2013-11-16
"480","Illinois","@","Purdue","W (20-16)",2013-11-23
"481","Illinois","","Northwestern","L (34-37)",2013-11-30
"482","Indiana","","Non-Major","W (73-35)",2013-08-29
"483","Indiana","","Navy","L (35-41)",2013-09-07
"485","Indiana","","Missouri","L (28-45)",2013-09-21
"486","Indiana","","Penn State","W (44-24)",2013-10-05
"487","Indiana","@","Michigan State","L (28-42)",2013-10-12
"488","Indiana","@","Michigan","L (47-63)",2013-10-19
"489","Indiana","","Minnesota","L (39-42)",2013-11-02
"491","Indiana","@","Wisconsin","L (3-51)",2013-11-16
"492","Indiana","@","Ohio State","L (14-42)",2013-11-23
"493","Indiana","","Purdue","W (56-36)",2013-11-30
"494","Iowa","","Northern Illinois","L (27-30)",2013-08-31
"495","Iowa","","Non-Major","W (28-14)",2013-09-07
"496","Iowa","@","Iowa State","W (27-21)",2013-09-14
"497","Iowa","","Western Michigan","W (59-3)",2013-09-21
"498","Iowa","@","Minnesota","W (23-7)",2013-09-28
"499","Iowa","","Michigan State","L (14-26)",2013-10-05
"500","Iowa","@","Ohio State","L (24-34)",2013-10-19
"501","Iowa","","Northwestern","W (17-10)",2013-10-26
"502","Iowa","","Wisconsin","L (9-28)",2013-11-02
"503","Iowa","@","Purdue","W (38-14)",2013-11-09
"504","Iowa","","Michigan","W (24-21)",2013-11-23
"505","Iowa","@","Nebraska","W (38-17)",2013-11-29
"506","Iowa","N","Louisiana State","L (14-21)",2014-01-01
"507","Iowa State","","Non-Major","L (20-28)",2013-08-31
"509","Iowa State","@","Tulsa","W (38-21)",2013-09-26
"510","Iowa State","","Texas","L (30-31)",2013-10-03
"511","Iowa State","@","Texas Tech","L (35-42)",2013-10-12
"513","Iowa State","","Oklahoma State","L (27-58)",2013-10-26
"514","Iowa State","@","Kansas State","L (7-41)",2013-11-02
"515","Iowa State","","Texas Christian","L (17-21)",2013-11-09
"516","Iowa State","@","Oklahoma","L (10-48)",2013-11-16
"517","Iowa State","","Kansas","W (34-0)",2013-11-23
"518","Iowa State","@","West Virginia","W (52-44)",2013-11-30
"519","Kansas","","Non-Major","W (31-14)",2013-09-07
"520","Kansas","@","Rice","L (14-23)",2013-09-14
"521","Kansas","","Louisiana Tech","W (13-10)",2013-09-21
"522","Kansas","","Texas Tech","L (16-54)",2013-10-05
"523","Kansas","@","Texas Christian","L (17-27)",2013-10-12
"524","Kansas","","Oklahoma","L (19-34)",2013-10-19
"526","Kansas","@","Texas","L (13-35)",2013-11-02
"527","Kansas","@","Oklahoma State","L (6-42)",2013-11-09
"528","Kansas","","West Virginia","W (31-19)",2013-11-16
"530","Kansas","","Kansas State","L (10-31)",2013-11-30
