"","Team","Date","","Opponent","Result","Cmp","Att","Pct","Yds","TD","Att","Yds","Avg","TD","Plays","Yds","Avg","Pass","Rush","Pen","Tot","No.","Yds","Fum","Int","Tot"
"2","indiana","2001-09-06","@","North Carolina State","L (14-35)",19,33,57.6,170,1,34,106,3.1,1,67,276,4.1,9,8,1,18,7,36,2,0,2
"3","indiana","2001-09-22","","Utah","L (26-28)",13,23,56.5,157,1,44,229,5.2,3,67,386,5.8,10,11,1,22,2,15,0,1,1
"4","indiana","2001-09-29","","Ohio State","L (14-27)",14,21,66.7,181,1,36,156,4.3,1,57,337,5.9,6,9,1,16,6,52,1,1,2
"5","indiana","2001-10-06","@","Wisconsin","W (63-32)",8,13,61.5,182,1,54,449,8.3,7,67,631,9.4,6,17,0,23,9,73,1,0,1
"6","indiana","2001-10-13","","Illinois","L (14-35)",18,36,50,165,1,40,194,4.9,1,76,359,4.7,10,11,2,23,7,52,0,1,1
"7","indiana","2001-10-20","@","Iowa","L (28-42)",14,28,50,160,0,56,308,5.5,4,84,468,5.6,7,20,1,28,5,39,0,0,0
"8","indiana","2001-11-03","","Northwestern","W (56-21)",13,23,56.5,246,3,59,316,5.4,5,82,562,6.9,9,18,2,29,9,66,0,1,1
"9","indiana","2001-11-10","@","Michigan State","W (37-28)",4,13,30.8,48,0,63,489,7.8,5,76,537,7.1,3,20,4,27,8,62,1,0,1
"10","indiana","2001-11-17","@","Penn State","L (14-28)",12,24,50,225,0,49,298,6.1,2,73,523,7.2,9,16,0,25,9,82,0,0,0
"11","indiana","2001-11-24","","Purdue","W (13-7)",7,19,36.8,96,0,51,204,4,2,70,300,4.3,6,10,0,16,8,75,2,1,3
"12","indiana","2001-12-01","","Kentucky","W (26-15)",15,31,48.4,194,2,55,215,3.9,2,86,409,4.8,10,12,4,26,7,76,0,0,0
