"","Team","Date","","Opponent","Result","Cmp","Att","Pct","Yds","TD","Att","Yds","Avg","TD","Plays","Yds","Avg","Pass","Rush","Pen","Tot","No.","Yds","Fum","Int","Tot"
"2","missouri","2001-09-01","","Bowling Green State","L (13-20)",18,39,46.2,158,1,28,76,2.7,0,67,234,3.5,6,5,2,13,5,40,1,2,3
"3","missouri","2001-09-08","","","W (40-6)",13,26,50,103,2,51,238,4.7,2,77,341,4.4,6,15,3,24,7,50,2,0,2
"4","missouri","2001-09-29","","Nebraska","L (3-36)",16,43,37.2,138,0,23,67,2.9,0,66,205,3.1,6,4,3,13,3,37,0,0,0
"5","missouri","2001-10-06","@","Oklahoma State","W (41-38)",23,39,59,275,3,41,149,3.6,1,80,424,5.3,15,12,0,27,8,65,0,0,0
"6","missouri","2001-10-13","","Iowa State","L (14-20)",14,32,43.8,137,1,37,229,6.2,1,69,366,5.3,5,14,1,20,4,45,1,1,2
"7","missouri","2001-10-20","@","Kansas","W (38-34)",19,32,59.4,246,3,47,231,4.9,2,79,477,6,11,11,2,24,7,66,0,2,2
"8","missouri","2001-10-27","","Texas","L (16-35)",9,28,32.1,97,1,26,147,5.7,1,54,244,4.5,5,8,3,16,5,31,0,1,1
"9","missouri","2001-11-03","@","Colorado","L (24-38)",19,37,51.4,199,1,35,157,4.5,1,72,356,4.9,8,10,1,19,5,53,1,0,1
"10","missouri","2001-11-10","","Baylor","W (41-24)",25,36,69.4,380,4,39,151,3.9,2,75,531,7.1,19,8,2,29,5,25,1,0,1
"11","missouri","2001-11-24","@","Kansas State","L (3-24)",8,28,28.6,88,0,35,229,6.5,0,63,317,5,6,8,2,16,5,17,0,1,1
"12","missouri","2001-12-01","@","Michigan State","L (7-55)",10,30,33.3,74,0,40,167,4.2,1,70,241,3.4,6,8,2,16,2,15,1,2,3
