"","Team","Date","","Opponent","Result","Cmp","Att","Pct","Yds","TD","Att","Yds","Avg","TD","Plays","Yds","Avg","Pass","Rush","Pen","Tot","No.","Yds","Fum","Int","Tot"
"2","buffalo","2001-08-30","","Rutgers","L (15-31)",21,40,52.5,180,1,25,55,2.2,0,65,235,3.6,11,4,1,16,11,71,0,2,2
"3","buffalo","2001-09-08","@","Bowling Green State","L (0-35)",16,38,42.1,162,0,24,43,1.8,0,62,205,3.3,6,1,0,7,6,33,1,2,3
"4","buffalo","2001-09-22","@","Connecticut","W (37-20)",23,41,56.1,237,1,45,149,3.3,3,86,386,4.5,12,8,5,25,6,50,2,0,2
"5","buffalo","2001-09-29","","Central Michigan","L (8-16)",17,36,47.2,194,1,24,42,1.8,0,60,236,3.9,10,1,3,14,7,50,1,2,3
"6","buffalo","2001-10-06","@","Miami (OH)","L (14-31)",17,40,42.5,194,1,31,64,2.1,1,71,258,3.6,8,4,4,16,6,25,1,1,2
"7","buffalo","2001-10-13","","Marshall","L (14-34)",16,33,48.5,207,0,38,162,4.3,2,71,369,5.2,10,7,3,20,4,30,1,2,3
"8","buffalo","2001-10-20","@","Kent State","L (13-35)",16,34,47.1,193,1,38,80,2.1,0,72,273,3.8,8,7,5,20,5,35,0,3,3
"9","buffalo","2001-10-27","@","Eastern Michigan","L (20-24)",20,46,43.5,242,2,34,110,3.2,0,80,352,4.4,11,9,1,21,2,20,0,0,0
"10","buffalo","2001-11-03","","Ohio","W (44-0)",25,38,65.8,296,1,45,242,5.4,5,83,538,6.5,15,11,0,26,10,75,1,0,1
"11","buffalo","2001-11-10","@","Army","W (26-19)",17,30,56.7,185,1,46,150,3.3,1,76,335,4.4,8,13,2,23,7,45,0,0,0
"12","buffalo","2001-11-17","","Akron","L (14-41)",14,31,45.2,140,1,34,153,4.5,1,65,293,4.5,8,9,3,20,4,33,0,3,3
