"","Team","Date","","Opponent","Result","Cmp","Att","Pct","Yds","TD","Att","Yds","Avg","TD","Plays","Yds","Avg","Pass","Rush","Pen","Tot","No.","Yds","Fum","Int","Tot"
"2","memphis","2001-09-03","@","Mississippi State","L (10-30)",10,17,58.8,76,1,46,86,1.9,0,63,162,2.6,4,3,3,10,11,71,2,0,2
"3","memphis","2001-09-08","","Chattanooga","W (43-10)",20,29,69,198,3,43,245,5.7,3,72,443,6.2,10,11,1,22,13,110,0,0,0
"4","memphis","2001-09-22","","South Florida","W (17-9)",15,20,75,164,1,43,161,3.7,1,63,325,5.2,7,7,2,16,8,84,3,1,4
"5","memphis","2001-09-29","@","Louisville","L (21-38)",22,41,53.7,177,2,38,212,5.6,1,79,389,4.9,10,12,2,24,1,9,1,0,1
"6","memphis","2001-10-06","","Southern Mississippi","W (22-17)",14,30,46.7,103,0,34,79,2.3,1,64,182,2.8,6,4,0,10,7,46,0,0,0
"7","memphis","2001-10-13","@","Houston","W (52-33)",14,22,63.6,216,2,51,252,4.9,5,73,468,6.4,8,13,2,23,6,38,1,0,1
"8","memphis","2001-10-20","@","East Carolina","L (11-32)",16,27,59.3,159,1,31,72,2.3,0,58,231,4,7,4,0,11,7,64,0,0,0
"9","memphis","2001-10-27","","Alabama-Birmingham","L (14-17)",19,40,47.5,185,1,33,94,2.8,1,73,279,3.8,7,6,1,14,6,45,0,2,2
"10","memphis","2001-11-10","@","Tennessee","L (28-49)",18,37,48.6,281,3,27,23,0.9,1,64,304,4.8,12,2,6,20,5,44,2,2,4
"11","memphis","2001-11-17","","Army","W (42-10)",13,22,59.1,233,4,40,138,3.5,2,62,371,6,7,10,2,19,5,27,2,1,3
"12","memphis","2001-11-24","","Cincinnati","L (34-36)",16,33,48.5,295,3,32,145,4.5,1,65,440,6.8,11,9,3,23,5,51,0,0,0
