"","Team","Date","","Opponent","Result","Cmp","Att","Pct","Yds","TD","Att","Yds","Avg","TD","Plays","Yds","Avg","Pass","Rush","Pen","Tot","No.","Yds","Fum","Int","Tot"
"2","southern-california","2001-09-01","","San Jose State","W (21-10)",21,28,75,213,0,33,165,5,3,61,378,6.2,9,8,0,17,8,69,0,1,1
"3","southern-california","2001-09-08","","Kansas State","L (6-10)",16,36,44.4,197,0,30,100,3.3,1,66,297,4.5,8,5,0,13,10,75,1,0,1
"4","southern-california","2001-09-22","@","Oregon","L (22-24)",25,40,62.5,411,2,32,40,1.3,0,72,451,6.3,11,2,3,16,10,77,0,3,3
"5","southern-california","2001-09-29","","Stanford","L (16-21)",22,42,52.4,240,0,24,28,1.2,1,66,268,4.1,9,4,0,13,9,93,1,2,3
"6","southern-california","2001-10-06","@","Washington","L (24-27)",8,14,57.1,152,2,41,134,3.3,0,55,286,5.2,7,5,3,15,3,25,1,0,1
"7","southern-california","2001-10-13","","Arizona State","W (48-17)",18,26,69.2,295,3,43,118,2.7,3,69,413,6,10,9,0,19,7,69,1,0,1
"8","southern-california","2001-10-20","@","Notre Dame","L (16-27)",19,30,63.3,230,2,33,60,1.8,0,63,290,4.6,8,4,0,12,8,57,1,2,3
"9","southern-california","2001-10-27","@","Arizona","W (41-34)",24,49,49,248,2,30,64,2.1,1,79,312,3.9,10,6,2,18,4,21,0,2,2
"10","southern-california","2001-11-03","","Oregon State","W (16-13)",21,28,75,171,0,36,33,0.9,1,64,204,3.2,9,2,0,11,4,30,0,1,1
"11","southern-california","2001-11-10","@","California","W (55-14)",19,37,51.4,235,1,47,213,4.5,4,84,448,5.3,11,9,7,27,4,45,2,0,2
"12","southern-california","2001-11-17","","UCLA","W (27-0)",14,23,60.9,180,1,38,96,2.5,1,61,276,4.5,8,3,1,12,7,66,0,1,1
