"","Team","Date","","Opponent","Result","Cmp","Att","Pct","Yds","TD","Att","Yds","Avg","TD","Plays","Yds","Avg","Pass","Rush","Pen","Tot","No.","Yds","Fum","Int","Tot"
"2","hawaii","2001-09-08","","Montana","W (30-12)",31,54,57.4,435,2,28,90,3.2,2,82,525,6.4,9,11,3,23,9,84,1,2,3
"3","hawaii","2001-09-22","@","Nevada","L (20-28)",25,38,65.8,303,2,20,45,2.3,0,58,348,6,13,4,4,21,5,33,0,1,1
"4","hawaii","2001-09-29","","Rice","L (24-27)",30,57,52.6,390,2,23,48,2.1,1,80,438,5.5,16,4,2,22,6,59,0,4,4
"5","hawaii","2001-10-06","@","Southern Methodist","W (38-31)",31,51,60.8,325,2,43,148,3.4,2,94,473,5,16,11,3,30,11,88,0,2,2
"6","hawaii","2001-10-13","","Texas-El Paso","W (66-7)",20,39,51.3,316,3,33,174,5.3,3,72,490,6.8,13,14,1,28,8,70,1,1,2
"7","hawaii","2001-10-20","@","Tulsa","W (36-15)",26,39,66.7,333,3,33,61,1.8,1,72,394,5.5,14,6,2,22,11,83,0,0,0
"8","hawaii","2001-10-26","","Fresno State","W (38-34)",31,54,57.4,350,4,18,30,1.7,0,72,380,5.3,18,1,3,22,8,80,0,2,2
"9","hawaii","2001-11-03","","San Jose State","W (34-10)",19,38,50,318,2,20,85,4.3,2,58,403,6.9,10,5,1,16,4,40,3,1,4
"10","hawaii","2001-11-10","","Boise State","L (21-28)",23,46,50,258,1,20,80,4,1,66,338,5.1,13,7,3,23,7,50,0,1,1
"11","hawaii","2001-11-17","","Miami (OH)","W (52-51)",30,53,56.6,500,7,11,45,4.1,0,64,545,8.5,19,4,0,23,5,33,0,1,1
"12","hawaii","2001-11-24","","Air Force","W (52-30)",32,49,65.3,505,5,15,67,4.5,1,64,572,8.9,20,3,0,23,5,55,1,0,1
"13","hawaii","2001-12-08","","Brigham Young","W (72-45)",29,52,55.8,543,8,21,103,4.9,0,73,646,8.8,20,8,3,31,15,168,4,1,5
