"","Team","Date","","Opponent","Result","Cmp","Att","Pct","Yds","TD","Att","Yds","Avg","TD","Plays","Yds","Avg","Pass","Rush","Pen","Tot","No.","Yds","Fum","Int","Tot"
"2","san-diego-state","2001-08-30","","Arizona","L (10-23)",18,38,47.4,160,0,29,41,1.4,1,67,201,3,12,1,1,14,6,40,3,0,3
"3","san-diego-state","2001-09-08","@","Arizona State","L (7-38)",10,29,34.5,102,0,35,88,2.5,1,64,190,3,4,4,3,11,11,104,1,1,2
"4","san-diego-state","2001-09-22","@","Colorado State","W (14-7)",17,25,68,200,0,50,170,3.4,2,75,370,4.9,11,7,1,19,6,54,1,0,1
"5","san-diego-state","2001-09-29","","Air Force","L (21-45)",14,27,51.9,199,0,36,204,5.7,3,63,403,6.4,8,13,0,21,3,32,2,2,4
"6","san-diego-state","2001-10-06","","Eastern Illinois","W (40-7)",18,31,58.1,273,2,50,356,7.1,3,81,629,7.8,12,16,2,30,3,66,1,3,4
"7","san-diego-state","2001-10-13","@","Nevada-Las Vegas","L (3-31)",14,28,50,121,0,26,39,1.5,0,54,160,3,5,6,1,12,2,15,0,0,0
"8","san-diego-state","2001-10-20","@","Ohio State","L (12-27)",15,32,46.9,202,0,37,117,3.2,1,69,319,4.6,8,5,2,15,6,53,1,4,5
"9","san-diego-state","2001-10-27","","Brigham Young","L (21-59)",14,33,42.4,130,1,41,285,7,2,74,415,5.6,6,13,0,19,8,88,2,3,5
"10","san-diego-state","2001-11-03","","New Mexico","L (15-20)",13,36,36.1,163,1,35,64,1.8,0,71,227,3.2,6,5,0,11,2,10,1,0,1
"11","san-diego-state","2001-11-10","@","Utah","L (3-17)",15,29,51.7,194,0,31,64,2.1,0,60,258,4.3,9,5,2,16,5,40,0,1,1
"12","san-diego-state","2001-11-17","","Wyoming","W (38-16)",12,25,48,183,1,59,199,3.4,4,84,382,4.5,7,10,3,20,9,68,1,1,2
