"","Team","Date","","Opponent","Result","Cmp","Att","Pct","Yds","TD","Att","Yds","Avg","TD","Plays","Yds","Avg","Pass","Rush","Pen","Tot","No.","Yds","Fum","Int","Tot"
"2","brigham-young","2001-08-25","","Tulane","W (70-35)",27,33,81.8,297,3,49,437,8.9,7,82,734,9,12,17,1,30,7,68,1,0,1
"3","brigham-young","2001-09-01","","Nevada","W (52-7)",25,40,62.5,389,2,38,209,5.5,5,78,598,7.7,17,9,0,26,5,30,0,0,0
"4","brigham-young","2001-09-08","@","California","W (44-16)",19,28,67.9,295,3,35,193,5.5,3,63,488,7.7,11,12,3,26,10,98,0,0,0
"5","brigham-young","2001-09-29","@","Nevada-Las Vegas","W (35-31)",23,38,60.5,281,2,35,167,4.8,2,73,448,6.1,10,14,2,26,6,44,3,1,4
"6","brigham-young","2001-10-05","","Utah State","W (54-34)",25,35,71.4,304,4,42,259,6.2,4,77,563,7.3,12,15,3,30,12,131,0,1,1
"7","brigham-young","2001-10-13","@","New Mexico","W (24-20)",22,41,53.7,258,3,31,107,3.5,0,72,365,5.1,11,8,1,20,2,10,0,0,0
"8","brigham-young","2001-10-20","","Air Force","W (63-33)",27,43,62.8,408,5,37,203,5.5,4,80,611,7.6,20,8,1,29,4,29,0,0,0
"9","brigham-young","2001-10-27","@","San Diego State","W (59-21)",19,24,79.2,266,3,37,184,5,3,61,450,7.4,9,8,3,20,4,36,2,0,2
"10","brigham-young","2001-11-01","","Colorado State","W (56-34)",21,27,77.8,284,1,45,410,9.1,7,72,694,9.6,13,20,0,33,10,83,1,1,2
"11","brigham-young","2001-11-10","@","Wyoming","W (41-34)",23,38,60.5,268,1,41,247,6,4,79,515,6.5,16,8,0,24,6,40,3,1,4
"12","brigham-young","2001-11-17","","Utah","W (24-21)",21,42,50,270,2,32,180,5.6,1,74,450,6.1,11,10,0,21,6,79,1,1,2
"13","brigham-young","2001-12-01","@","Mississippi State","W (41-38)",23,32,71.9,390,5,43,139,3.2,0,75,529,7.1,14,11,3,28,9,70,1,3,4
"14","brigham-young","2001-12-08","@","Hawaii","L (45-72)",40,65,61.5,515,5,40,97,2.4,1,105,612,5.8,24,8,6,38,12,110,6,1,7
