"","Team","Date","","Opponent","Result","Cmp","Att","Pct","Yds","TD","Att","Yds","Avg","TD","Plays","Yds","Avg","Pass","Rush","Pen","Tot","No.","Yds","Fum","Int","Tot"
"2","tulsa","2001-08-30","","Indiana State","W (51-0)",33,40,82.5,379,3,48,191,4,4,88,570,6.5,20,10,1,31,13,135,0,0,0
"3","tulsa","2001-09-22","","Fresno State","L (18-37)",24,41,58.5,210,0,39,145,3.7,2,80,355,4.4,14,9,1,24,4,35,0,2,2
"4","tulsa","2001-09-29","@","Texas-El Paso","L (10-26)",12,24,50,218,1,27,100,3.7,0,51,318,6.2,6,5,0,11,7,47,0,2,2
"5","tulsa","2001-10-06","","New Mexico State","L (7-24)",34,62,54.8,321,0,30,51,1.7,1,92,372,4,18,6,0,24,7,54,1,1,2
"6","tulsa","2001-10-13","@","Boise State","L (10-41)",22,35,62.9,186,0,18,34,1.9,1,53,220,4.2,6,3,0,9,11,85,0,0,0
"7","tulsa","2001-10-20","","Hawaii","L (15-36)",17,35,48.6,165,1,37,142,3.8,1,72,307,4.3,9,7,1,17,4,50,1,0,1
"8","tulsa","2001-10-27","@","San Jose State","L (27-63)",26,42,61.9,196,2,33,171,5.2,1,75,367,4.9,10,11,1,22,1,15,1,3,4
"9","tulsa","2001-11-03","@","Oklahoma","L (0-58)",14,32,43.8,90,0,34,48,1.4,0,66,138,2.1,5,7,0,12,5,34,0,2,2
"10","tulsa","2001-11-10","@","Rice","L (32-59)",23,45,51.1,245,2,39,261,6.7,3,84,506,6,13,12,2,27,5,35,1,0,1
"11","tulsa","2001-11-17","","Southern Methodist","L (14-24)",20,44,45.5,242,1,32,107,3.3,1,76,349,4.6,12,4,1,17,3,20,2,3,5
"12","tulsa","2001-11-24","","Louisiana Tech","L (7-19)",12,30,40,116,0,45,191,4.2,1,75,307,4.1,6,12,0,18,2,20,0,1,1
