"","Team","X","Opponent","Result","Date"
"206","California","","Oregon","W (45-24)",2006-10-07
"207","California","@","Washington State","W (21-3)",2006-10-14
"208","California","","Washington","W (31-24)",2006-10-21
"209","California","","UCLA","W (38-24)",2006-11-04
"211","California","@","Southern California","L (9-23)",2006-11-18
"212","California","","Stanford","W (26-17)",2006-12-02
"213","California","N","Texas A&M","W (45-10)",2006-12-28
"215","Central Michigan","@","Michigan","L (17-41)",2006-09-09
"217","Central Michigan","@","Eastern Michigan","W (24-17)",2006-09-23
"218","Central Michigan","@","Kentucky","L (36-45)",2006-09-30
"219","Central Michigan","@","Toledo","W (42-20)",2006-10-07
"222","Central Michigan","@","Temple","W (42-26)",2006-11-04
"223","Central Michigan","","Western Michigan","W (31-7)",2006-11-10
"224","Central Michigan","@","Northern Illinois","L (10-31)",2006-11-17
"226","Central Michigan","N","Ohio","W (31-10)",2006-11-30
"227","Central Michigan","N","Middle Tennessee State","W (31-14)",2006-12-26
"228","Cincinnati","","Non-Major","W (31-0)",2006-09-02
"229","Cincinnati","","Pittsburgh","L (15-33)",2006-09-08
"230","Cincinnati","@","Ohio State","L (7-37)",2006-09-16
"231","Cincinnati","@","Virginia Tech","L (13-29)",2006-09-23
"232","Cincinnati","","Miami (OH)","W (24-10)",2006-09-30
"234","Cincinnati","@","Louisville","L (17-23)",2006-10-14
"235","Cincinnati","","South Florida","W (23-6)",2006-10-22
"236","Cincinnati","","Syracuse","W (17-3)",2006-10-28
"237","Cincinnati","@","West Virginia","L (24-42)",2006-11-11
"238","Cincinnati","","Rutgers","W (30-11)",2006-11-18
"239","Cincinnati","@","Connecticut","W (26-23)",2006-11-25
"240","Cincinnati","N","Western Michigan","W (27-24)",2007-01-06
"241","Clemson","","Florida Atlantic","W (54-6)",2006-09-02
"243","Clemson","@","Florida State","W (27-20)",2006-09-16
"244","Clemson","","North Carolina","W (52-7)",2006-09-23
"245","Clemson","","Louisiana Tech","W (51-0)",2006-09-30
"246","Clemson","@","Wake Forest","W (27-17)",2006-10-07
"247","Clemson","","Temple","W (63-9)",2006-10-12
"248","Clemson","","Georgia Tech","W (31-7)",2006-10-21
"249","Clemson","@","Virginia Tech","L (7-24)",2006-10-26
"250","Clemson","","Maryland","L (12-13)",2006-11-04
"251","Clemson","","North Carolina State","W (20-14)",2006-11-11
"252","Clemson","","South Carolina","L (28-31)",2006-11-25
"253","Clemson","N","Kentucky","L (20-28)",2006-12-29
"254","Colorado","","Non-Major","L (10-19)",2006-09-02
"255","Colorado","N","Colorado State","L (10-14)",2006-09-09
"257","Colorado","@","Georgia","L (13-14)",2006-09-23
"258","Colorado","@","Missouri","L (13-28)",2006-09-30
"260","Colorado","","Texas Tech","W (30-6)",2006-10-14
"261","Colorado","@","Oklahoma","L (3-24)",2006-10-21
"262","Colorado","@","Kansas","L (15-20)",2006-10-28
"263","Colorado","","Kansas State","L (21-34)",2006-11-04
"264","Colorado","","Iowa State","W (33-16)",2006-11-11
"265","Colorado","@","Nebraska","L (14-37)",2006-11-24
"266","Colorado State","","Non-Major","W (30-6)",2006-09-02
"268","Colorado State","@","Nevada","L (10-28)",2006-09-16
"269","Colorado State","@","Fresno State","W (35-23)",2006-09-30
"270","Colorado State","","Nevada-Las Vegas","W (28-7)",2006-10-07
"272","Colorado State","@","Wyoming","L (0-24)",2006-10-21
"273","Colorado State","","New Mexico","L (19-20)",2006-10-28
"275","Colorado State","@","Utah","L (22-35)",2006-11-11
"276","Colorado State","","Texas Christian","L (14-45)",2006-11-25
"277","Colorado State","@","San Diego State","L (6-17)",2006-12-02
"278","Connecticut","","Non-Major","W (52-7)",2006-08-31
"279","Connecticut","","Wake Forest","L (13-24)",2006-09-16
"280","Connecticut","@","Indiana","W (14-7)",2006-09-23
"281","Connecticut","","Navy","L (17-41)",2006-09-30
"282","Connecticut","@","South Florida","L (16-38)",2006-10-07
"284","Connecticut","","West Virginia","L (11-37)",2006-10-20
"285","Connecticut","@","Rutgers","L (13-24)",2006-10-29
"286","Connecticut","","Pittsburgh","W (46-45)",2006-11-11
"287","Connecticut","@","Syracuse","L (14-20)",2006-11-18
"289","Connecticut","@","Louisville","L (17-48)",2006-12-02
"290","Duke","","Non-Major","L (0-13)",2006-09-02
"291","Duke","@","Wake Forest","L (13-14)",2006-09-09
"292","Duke","@","Virginia Tech","L (0-36)",2006-09-16
"293","Duke","","Virginia","L (0-37)",2006-09-30
"295","Duke","","Florida State","L (24-51)",2006-10-14
"296","Duke","","Miami (FL)","L (15-20)",2006-10-21
"297","Duke","","Vanderbilt","L (28-45)",2006-10-28
"298","Duke","","Navy","L (13-38)",2006-11-04
"300","Duke","@","Georgia Tech","L (21-49)",2006-11-18
"301","Duke","","North Carolina","L (44-45)",2006-11-25
"302","East Carolina","@","Navy","L (23-28)",2006-09-02
"303","East Carolina","@","Alabama-Birmingham","L (12-17)",2006-09-09
"304","East Carolina","","Memphis","W (35-20)",2006-09-16
"305","East Carolina","","West Virginia","L (10-27)",2006-09-23
"306","East Carolina","","Virginia","W (31-21)",2006-10-07
"307","East Carolina","","Tulsa","L (10-31)",2006-10-14
"308","East Carolina","","Southern Methodist","W (38-21)",2006-10-21
"309","East Carolina","@","Southern Mississippi","W (20-17)",2006-10-28
"310","East Carolina","@","Central Florida","W (23-10)",2006-11-04
"311","East Carolina","","Marshall","W (33-20)",2006-11-11
"312","East Carolina","@","Rice","L (17-18)",2006-11-18
"313","East Carolina","@","North Carolina State","W (21-16)",2006-11-25
"314","East Carolina","N","South Florida","L (7-24)",2006-12-23
"316","Eastern Michigan","@","Michigan State","L (20-52)",2006-09-09
"317","Eastern Michigan","@","Northwestern","L (6-14)",2006-09-16
"319","Eastern Michigan","@","Louisiana","L (14-33)",2006-09-30
"321","Eastern Michigan","","Toledo","W (17-13)",2006-10-21
"322","Eastern Michigan","@","Western Michigan","L (15-18)",2006-10-28
"323","Eastern Michigan","","Ohio","L (10-16)",2006-11-04
"324","Eastern Michigan","","Navy","L (21-49)",2006-11-11
"325","Eastern Michigan","@","Kent State","L (6-14)",2006-11-17
"326","Eastern Michigan","","Northern Illinois","L (0-27)",2006-11-24
"328","Florida Atlantic","@","Kansas State","L (0-45)",2006-09-09
"329","Florida Atlantic","@","Oklahoma State","L (8-48)",2006-09-16
"330","Florida Atlantic","@","South Carolina","L (6-45)",2006-09-23
"331","Florida Atlantic","@","Louisiana-Monroe","W (21-19)",2006-09-30
"332","Florida Atlantic","","Non-Major","W (32-7)",2006-10-12
"333","Florida Atlantic","","Louisiana","L (0-6)",2006-10-18
"335","Florida Atlantic","@","Middle Tennessee State","L (14-35)",2006-11-04
"336","Florida Atlantic","","Troy","L (17-24)",2006-11-11
"337","Florida Atlantic","@","North Texas","W (17-16)",2006-11-18
"338","Florida Atlantic","N","Florida International","W (31-0)",2006-11-25
"339","Florida","","Southern Mississippi","W (34-7)",2006-09-02
"340","Florida","","Central Florida","W (42-0)",2006-09-09
"341","Florida","@","Tennessee","W (21-20)",2006-09-16
"342","Florida","","Kentucky","W (26-7)",2006-09-23
"344","Florida","","Louisiana State","W (23-10)",2006-10-07
"346","Florida","N","Georgia","W (21-14)",2006-10-28
"347","Florida","@","Vanderbilt","W (25-19)",2006-11-04
"348","Florida","","South Carolina","W (17-16)",2006-11-11
"349","Florida","","Non-Major","W (62-0)",2006-11-18
"350","Florida","@","Florida State","W (21-14)",2006-11-25
"352","Florida","N","Ohio State","W (41-14)",2007-01-08
"353","Florida International","@","Middle Tennessee State","L (6-7)",2006-08-31
"354","Florida International","@","South Florida","L (20-21)",2006-09-09
"356","Florida International","@","Maryland","L (10-14)",2006-09-23
"358","Florida International","@","North Texas","L (22-25)",2006-10-07
"359","Florida International","@","Miami (FL)","L (0-35)",2006-10-14
"361","Florida International","","Louisiana-Monroe","L (0-35)",2006-11-11
"362","Florida International","","Louisiana","L (7-17)",2006-11-18
"364","Florida International","","Troy","L (13-26)",2006-12-02
"365","Florida State","@","Miami (FL)","W (13-10)",2006-09-04
"366","Florida State","","Troy","W (24-17)",2006-09-09
"368","Florida State","","Rice","W (55-7)",2006-09-23
"369","Florida State","@","North Carolina State","L (20-24)",2006-10-05
"372","Florida State","@","Maryland","L (24-27)",2006-10-28
"373","Florida State","","Virginia","W (33-0)",2006-11-04
"374","Florida State","","Wake Forest","L (0-30)",2006-11-11
"375","Florida State","","Western Michigan","W (28-20)",2006-11-18
"377","Florida State","N","UCLA","W (44-27)",2006-12-27
"378","Fresno State","","Nevada","W (28-19)",2006-09-01
"379","Fresno State","","Oregon","L (24-31)",2006-09-09
"380","Fresno State","@","Washington","L (20-21)",2006-09-16
"382","Fresno State","@","Utah State","L (12-13)",2006-10-07
"383","Fresno State","","Hawaii","L (37-68)",2006-10-14
"384","Fresno State","@","Louisiana State","L (6-38)",2006-10-21
"386","Fresno State","","New Mexico State","W (23-18)",2006-11-11
"387","Fresno State","","Idaho","W (34-0)",2006-11-18
"388","Fresno State","@","Louisiana Tech","W (34-27)",2006-11-24
"389","Fresno State","@","San Jose State","L (14-24)",2006-12-02
"390","Georgia","","Non-Major","W (48-12)",2006-09-02
"391","Georgia","@","South Carolina","W (18-0)",2006-09-09
"392","Georgia","","Alabama-Birmingham","W (34-0)",2006-09-16
"394","Georgia","@","Mississippi","W (14-9)",2006-09-30
"395","Georgia","","Tennessee","L (33-51)",2006-10-07
"396","Georgia","","Vanderbilt","L (22-24)",2006-10-14
"397","Georgia","","Mississippi State","W (27-24)",2006-10-21
"399","Georgia","@","Kentucky","L (20-24)",2006-11-04
"401","Georgia","","Georgia Tech","W (15-12)",2006-11-25
"402","Georgia","N","Virginia Tech","W (31-24)",2006-12-30
"403","Georgia Tech","","Notre Dame","L (10-14)",2006-09-02
"404","Georgia Tech","","Non-Major","W (38-6)",2006-09-09
"405","Georgia Tech","","Troy","W (35-20)",2006-09-16
"406","Georgia Tech","","Virginia","W (24-7)",2006-09-21
"407","Georgia Tech","@","Virginia Tech","W (38-27)",2006-09-30
"408","Georgia Tech","","Maryland","W (27-23)",2006-10-07
"410","Georgia Tech","","Miami (FL)","W (30-23)",2006-10-28
"411","Georgia Tech","@","North Carolina State","W (31-23)",2006-11-04
"412","Georgia Tech","@","North Carolina","W (7-0)",2006-11-11
"415","Georgia Tech","N","Wake Forest","L (6-9)",2006-12-02
"416","Georgia Tech","N","West Virginia","L (35-38)",2007-01-01
"418","Hawaii","","Nevada-Las Vegas","W (42-13)",2006-09-16
"420","Hawaii","","Non-Major","W (44-9)",2006-09-30
"421","Hawaii","","Nevada","W (41-34)",2006-10-07
"423","Hawaii","@","New Mexico State","W (49-30)",2006-10-21
"424","Hawaii","","Idaho","W (68-10)",2006-10-28
"425","Hawaii","@","Utah State","W (63-10)",2006-11-04
"426","Hawaii","","Louisiana Tech","W (61-17)",2006-11-11
"427","Hawaii","","San Jose State","W (54-17)",2006-11-18
"428","Hawaii","","Purdue","W (42-35)",2006-11-25
"429","Hawaii","","Oregon State","L (32-35)",2006-12-02
"431","Houston","@","Rice","W (31-30)",2006-09-02
"432","Houston","","Tulane","W (45-7)",2006-09-09
"433","Houston","","Non-Major","W (42-22)",2006-09-16
"434","Houston","","Oklahoma State","W (34-25)",2006-09-23
"435","Houston","@","Miami (FL)","L (13-14)",2006-09-30
"436","Houston","","Louisiana","L (28-31)",2006-10-07
"437","Houston","@","Southern Mississippi","L (27-31)",2006-10-14
"438","Houston","","Texas-El Paso","W (34-17)",2006-10-21
"439","Houston","","Central Florida","W (51-31)",2006-10-28
"440","Houston","","Tulsa","W (27-10)",2006-11-04
"441","Houston","@","Southern Methodist","W (37-27)",2006-11-11
"442","Houston","@","Memphis","W (23-20)",2006-11-18
"443","Houston","","Southern Mississippi","W (34-20)",2006-12-01
"444","Houston","N","South Carolina","L (36-44)",2006-12-29
"445","Idaho","@","Michigan State","L (17-27)",2006-09-02
"446","Idaho","@","Washington State","L (10-56)",2006-09-09
"447","Idaho","","Non-Major","W (27-24)",2006-09-16
"448","Idaho","@","Oregon State","L (0-38)",2006-09-23
"449","Idaho","@","Utah State","W (41-21)",2006-09-30
"450","Idaho","","New Mexico State","W (28-20)",2006-10-07
"451","Idaho","@","Louisiana Tech","W (24-14)",2006-10-14
"454","Idaho","","Nevada","L (7-45)",2006-11-04
"456","Idaho","","San Jose State","L (13-28)",2006-11-25
"457","Illinois","","Non-Major","W (42-17)",2006-09-02
"458","Illinois","@","Rutgers","L (0-33)",2006-09-09
"459","Illinois","","Syracuse","L (21-31)",2006-09-16
"460","Illinois","","Iowa","L (7-24)",2006-09-23
"461","Illinois","@","Michigan State","W (23-20)",2006-09-30
"462","Illinois","","Indiana","L (32-34)",2006-10-07
"463","Illinois","","Ohio","L (17-20)",2006-10-14
"464","Illinois","@","Penn State","L (12-26)",2006-10-21
"465","Illinois","@","Wisconsin","L (24-30)",2006-10-28
"466","Illinois","","Ohio State","L (10-17)",2006-11-04
"467","Illinois","","Purdue","L (31-42)",2006-11-11
"468","Illinois","@","Northwestern","L (16-27)",2006-11-18
"469","Indiana","","Western Michigan","W (39-20)",2006-09-02
"471","Indiana","","Non-Major","L (28-35)",2006-09-16
"473","Indiana","","Wisconsin","L (17-52)",2006-09-30
"475","Indiana","","Iowa","W (31-28)",2006-10-14
"476","Indiana","@","Ohio State","L (3-44)",2006-10-21
"477","Indiana","","Michigan State","W (46-21)",2006-10-28
"478","Indiana","@","Minnesota","L (26-63)",2006-11-04
"479","Indiana","","Michigan","L (3-34)",2006-11-11
"480","Indiana","@","Purdue","L (19-28)",2006-11-18
"481","Iowa","","Non-Major","W (41-7)",2006-09-02
"482","Iowa","@","Syracuse","W (20-13)",2006-09-09
"483","Iowa","","Iowa State","W (27-17)",2006-09-16
"485","Iowa","","Ohio State","L (17-38)",2006-09-30
"486","Iowa","","Purdue","W (47-17)",2006-10-07
"488","Iowa","@","Michigan","L (6-20)",2006-10-21
"489","Iowa","","Northern Illinois","W (24-14)",2006-10-28
"490","Iowa","","Northwestern","L (7-21)",2006-11-04
"491","Iowa","","Wisconsin","L (21-24)",2006-11-11
"492","Iowa","@","Minnesota","L (24-34)",2006-11-18
"493","Iowa","N","Texas","L (24-26)",2006-12-30
"494","Iowa State","","Toledo","W (45-43)",2006-08-31
"495","Iowa State","","Nevada-Las Vegas","W (16-10)",2006-09-09
"497","Iowa State","@","Texas","L (14-37)",2006-09-23
"498","Iowa State","","Non-Major","W (28-27)",2006-09-30
"499","Iowa State","","Nebraska","L (14-28)",2006-10-07
"500","Iowa State","@","Oklahoma","L (9-34)",2006-10-14
"501","Iowa State","","Texas Tech","L (26-42)",2006-10-21
"502","Iowa State","@","Kansas State","L (10-31)",2006-10-28
"503","Iowa State","","Kansas","L (10-41)",2006-11-04
"505","Iowa State","","Missouri","W (21-16)",2006-11-18
"506","Kansas","","Non-Major","W (49-18)",2006-09-02
"507","Kansas","","Louisiana-Monroe","W (21-19)",2006-09-09
"508","Kansas","@","Toledo","L (31-37)",2006-09-15
"509","Kansas","","South Florida","W (13-7)",2006-09-23
"510","Kansas","@","Nebraska","L (32-39)",2006-09-30
"511","Kansas","","Texas A&M","L (18-21)",2006-10-07
"512","Kansas","","Oklahoma State","L (32-42)",2006-10-14
"516","Kansas","","Kansas State","W (39-20)",2006-11-18
"517","Kansas","@","Missouri","L (17-42)",2006-11-25
"518","Kansas State","","Non-Major","W (24-23)",2006-09-02
"520","Kansas State","","Marshall","W (23-7)",2006-09-16
"521","Kansas State","","Louisville","L (6-24)",2006-09-23
"523","Kansas State","","Oklahoma State","W (31-27)",2006-10-07
"524","Kansas State","","Nebraska","L (3-21)",2006-10-14
"525","Kansas State","@","Missouri","L (21-41)",2006-10-21
"528","Kansas State","","Texas","W (45-42)",2006-11-11
"530","Kansas State","N","Rutgers","L (10-37)",2006-12-28
"531","Kent State","","Minnesota","L (0-44)",2006-08-31
"533","Kent State","@","Miami (OH)","W (16-14)",2006-09-16
"536","Kent State","@","Temple","W (28-17)",2006-10-07
"537","Kent State","","Toledo","W (40-14)",2006-10-14
"538","Kent State","","Ohio","L (7-17)",2006-10-28
"540","Kent State","@","Virginia Tech","L (0-23)",2006-11-11
"543","Kentucky","@","Louisville","L (28-59)",2006-09-03
"544","Kentucky","","Non-Major","W (41-7)",2006-09-09
"545","Kentucky","","Mississippi","W (31-14)",2006-09-16
"548","Kentucky","","South Carolina","L (17-24)",2006-10-07
"549","Kentucky","@","Louisiana State","L (0-49)",2006-10-14
"550","Kentucky","@","Mississippi State","W (34-31)",2006-10-28
"552","Kentucky","","Vanderbilt","W (38-26)",2006-11-11
"553","Kentucky","","Louisiana-Monroe","W (42-40)",2006-11-18
