"","Team","X","Opponent","Result","Date"
"76","Arkansas State","@","Louisiana","L (24-27)",2004-10-23
"77","Arkansas State","@","Idaho","L (31-45)",2004-11-06
"78","Arkansas State","","Utah State","W (16-7)",2004-11-11
"79","Arkansas State","","North Texas","L (7-31)",2004-11-18
"80","Army","","Louisville","L (21-52)",2004-09-11
"81","Army","@","Houston","L (21-35)",2004-09-18
"82","Army","@","Connecticut","L (3-40)",2004-09-25
"83","Army","","Texas Christian","L (17-21)",2004-10-02
"84","Army","","Cincinnati","W (48-29)",2004-10-09
"85","Army","@","South Florida","W (42-35)",2004-10-16
"86","Army","@","East Carolina","L (28-38)",2004-10-30
"88","Army","@","Tulane","L (31-45)",2004-11-13
"89","Army","","Alabama-Birmingham","L (14-20)",2004-11-20
"90","Army","N","Navy","L (13-42)",2004-12-04
"91","Auburn","","Louisiana-Monroe","W (31-0)",2004-09-04
"92","Auburn","@","Mississippi State","W (43-14)",2004-09-11
"93","Auburn","","Louisiana State","W (10-9)",2004-09-18
"94","Auburn","","Non-Major","W (33-3)",2004-09-25
"95","Auburn","@","Tennessee","W (34-10)",2004-10-02
"96","Auburn","","Louisiana Tech","W (52-7)",2004-10-09
"98","Auburn","","Kentucky","W (42-10)",2004-10-23
"99","Auburn","@","Mississippi","W (35-14)",2004-10-30
"100","Auburn","","Georgia","W (24-6)",2004-11-13
"102","Auburn","N","Tennessee","W (38-28)",2004-12-04
"103","Auburn","N","Virginia Tech","W (16-13)",2005-01-03
"104","Ball State","","Boston College","L (11-19)",2004-09-02
"105","Ball State","@","Purdue","L (7-59)",2004-09-11
"106","Ball State","@","Missouri","L (0-48)",2004-09-18
"107","Ball State","","Western Michigan","W (41-14)",2004-09-25
"108","Ball State","@","Toledo","L (14-52)",2004-10-02
"109","Ball State","","Eastern Michigan","L (24-31)",2004-10-09
"110","Ball State","@","Bowling Green State","L (13-51)",2004-10-16
"112","Ball State","","Northern Illinois","L (31-38)",2004-10-30
"113","Ball State","","Central Florida","W (21-17)",2004-11-13
"114","Ball State","@","Central Michigan","L (40-41)",2004-11-20
"115","Baylor","@","Alabama-Birmingham","L (14-56)",2004-09-04
"116","Baylor","","Non-Major","W (24-17)",2004-09-11
"117","Baylor","","North Texas","W (37-14)",2004-09-25
"118","Baylor","@","Texas","L (14-44)",2004-10-02
"119","Baylor","","Missouri","L (10-30)",2004-10-09
"120","Baylor","@","Nebraska","L (27-59)",2004-10-16
"121","Baylor","","Iowa State","L (25-26)",2004-10-23
"122","Baylor","","Texas A&M","W (35-34)",2004-10-30
"123","Baylor","@","Texas Tech","L (17-42)",2004-11-06
"124","Baylor","@","Oklahoma State","L (21-49)",2004-11-13
"125","Baylor","","Oklahoma","L (0-35)",2004-11-20
"126","Boise State","","Idaho","W (65-7)",2004-09-04
"127","Boise State","","Oregon State","W (53-34)",2004-09-10
"128","Boise State","@","Texas-El Paso","W (47-31)",2004-09-18
"129","Boise State","","Brigham Young","W (28-27)",2004-09-24
"130","Boise State","","Southern Methodist","W (38-20)",2004-10-02
"131","Boise State","@","Tulsa","W (45-42)",2004-10-16
"132","Boise State","","Fresno State","W (33-16)",2004-10-23
"133","Boise State","","Hawaii","W (69-3)",2004-10-29
"134","Boise State","@","San Jose State","W (56-49)",2004-11-13
"135","Boise State","","Louisiana Tech","W (55-14)",2004-11-20
"136","Boise State","@","Nevada","W (58-21)",2004-11-27
"137","Boise State","N","Louisville","L (40-44)",2004-12-31
"139","Boston College","","Penn State","W (21-7)",2004-09-11
"140","Boston College","","Connecticut","W (27-7)",2004-09-17
"141","Boston College","@","Wake Forest","L (14-17)",2004-09-25
"142","Boston College","","Non-Major","W (29-7)",2004-10-02
"143","Boston College","@","Pittsburgh","L (17-20)",2004-10-16
"144","Boston College","@","Notre Dame","W (24-23)",2004-10-23
"145","Boston College","","Rutgers","W (21-10)",2004-11-06
"146","Boston College","@","West Virginia","W (36-17)",2004-11-13
"147","Boston College","@","Temple","W (34-17)",2004-11-20
"148","Boston College","","Syracuse","L (17-43)",2004-11-27
"149","Boston College","N","North Carolina","W (37-24)",2004-12-30
"150","Bowling Green State","@","Oklahoma","L (24-40)",2004-09-04
"151","Bowling Green State","","Non-Major","W (49-10)",2004-09-11
"152","Bowling Green State","@","Northern Illinois","L (17-34)",2004-09-24
"153","Bowling Green State","@","Temple","W (70-16)",2004-10-02
"154","Bowling Green State","@","Central Michigan","W (38-14)",2004-10-09
"156","Bowling Green State","@","Ohio","W (41-16)",2004-10-23
"157","Bowling Green State","","Eastern Michigan","W (41-20)",2004-10-30
"158","Bowling Green State","","Western Michigan","W (52-0)",2004-11-06
"159","Bowling Green State","","Marshall","W (56-35)",2004-11-13
"160","Bowling Green State","@","Toledo","L (41-49)",2004-11-23
"161","Bowling Green State","N","Memphis","W (52-35)",2004-12-22
"162","Brigham Young","","Notre Dame","W (20-17)",2004-09-04
"163","Brigham Young","@","Stanford","L (10-37)",2004-09-11
"164","Brigham Young","","Southern California","L (10-42)",2004-09-18
"166","Brigham Young","@","Colorado State","W (31-21)",2004-10-02
"167","Brigham Young","","Nevada-Las Vegas","L (20-24)",2004-10-08
"168","Brigham Young","","Wyoming","W (24-13)",2004-10-16
"170","Brigham Young","","San Diego State","W (49-16)",2004-11-06
"171","Brigham Young","","New Mexico","L (14-21)",2004-11-13
"172","Brigham Young","@","Utah","L (21-52)",2004-11-20
"173","Buffalo","@","Eastern Michigan","L (34-37)",2004-09-02
"174","Buffalo","","Syracuse","L (17-37)",2004-09-11
"175","Buffalo","@","Nevada","L (13-38)",2004-09-18
"176","Buffalo","@","Ohio","L (0-34)",2004-09-25
"177","Buffalo","","Central Florida","W (48-20)",2004-10-02
"179","Buffalo","","Miami (OH)","L (7-25)",2004-10-16
"180","Buffalo","@","Marshall","L (14-48)",2004-10-23
"181","Buffalo","","Kent State","L (7-33)",2004-11-06
"182","Buffalo","","Central Michigan","W (36-6)",2004-11-13
"183","Buffalo","@","Connecticut","L (0-29)",2004-11-20
"185","California","","New Mexico State","W (41-14)",2004-09-11
"186","California","@","Oregon State","W (49-7)",2004-10-02
"187","California","@","Southern California","L (17-23)",2004-10-09
"188","California","","UCLA","W (45-28)",2004-10-16
"191","California","","Oregon","W (28-27)",2004-11-06
"192","California","@","Washington","W (42-12)",2004-11-13
"193","California","","Stanford","W (41-6)",2004-11-20
"194","California","@","Southern Mississippi","W (26-16)",2004-12-04
"195","California","N","Texas Tech","L (31-45)",2004-12-30
"196","Central Michigan","@","Indiana","L (10-41)",2004-09-04
"197","Central Michigan","@","Michigan State","L (7-24)",2004-09-11
"198","Central Michigan","","Non-Major","W (44-27)",2004-09-18
"199","Central Michigan","","Kent State","W (24-21)",2004-10-02
"201","Central Michigan","@","Northern Illinois","L (10-42)",2004-10-16
"202","Central Michigan","@","Toledo","L (22-27)",2004-10-23
"203","Central Michigan","","Western Michigan","W (24-21)",2004-10-30
"204","Central Michigan","@","Eastern Michigan","L (58-61)",2004-11-06
"207","Cincinnati","@","Ohio State","L (6-27)",2004-09-04
"208","Cincinnati","","Miami (OH)","W (45-26)",2004-09-11
"209","Cincinnati","@","Syracuse","L (7-19)",2004-09-18
"210","Cincinnati","@","East Carolina","W (24-19)",2004-09-25
"211","Cincinnati","","Alabama-Birmingham","L (27-30)",2004-10-02
"213","Cincinnati","","Memphis","W (49-10)",2004-10-23
"214","Cincinnati","","Texas Christian","W (21-10)",2004-10-30
"215","Cincinnati","@","Southern Mississippi","W (52-24)",2004-11-06
"216","Cincinnati","","South Florida","W (45-23)",2004-11-20
"217","Cincinnati","@","Louisville","L (7-70)",2004-11-27
"218","Cincinnati","N","Marshall","W (32-14)",2004-12-23
"219","Clemson","","Wake Forest","W (37-30)",2004-09-04
"220","Clemson","","Georgia Tech","L (24-28)",2004-09-11
"221","Clemson","@","Texas A&M","L (6-27)",2004-09-18
"222","Clemson","@","Florida State","L (22-41)",2004-09-25
"223","Clemson","@","Virginia","L (10-30)",2004-10-07
"224","Clemson","","Utah State","W (35-6)",2004-10-16
"225","Clemson","","Maryland","W (10-7)",2004-10-23
"226","Clemson","","North Carolina State","W (26-20)",2004-10-30
"227","Clemson","@","Miami (FL)","W (24-17)",2004-11-06
"228","Clemson","@","Duke","L (13-16)",2004-11-13
"229","Clemson","","South Carolina","W (29-7)",2004-11-20
"230","Colorado","","Colorado State","W (27-24)",2004-09-04
"231","Colorado","@","Washington State","W (20-12)",2004-09-11
"232","Colorado","","North Texas","W (52-21)",2004-09-18
"233","Colorado","@","Missouri","L (9-17)",2004-10-02
"234","Colorado","","Oklahoma State","L (14-42)",2004-10-09
"235","Colorado","","Iowa State","W (19-14)",2004-10-16
"236","Colorado","@","Texas A&M","L (26-29)",2004-10-23
"237","Colorado","","Texas","L (7-31)",2004-10-30
"238","Colorado","@","Kansas","W (30-21)",2004-11-06
"239","Colorado","","Kansas State","W (38-31)",2004-11-13
"240","Colorado","@","Nebraska","W (26-20)",2004-11-26
"241","Colorado","N","Oklahoma","L (3-42)",2004-12-04
"242","Colorado","N","Texas-El Paso","W (33-28)",2004-12-29
"244","Colorado State","@","Southern California","L (0-49)",2004-09-11
"245","Colorado State","","Minnesota","L (16-34)",2004-09-18
"246","Colorado State","","Non-Major","W (39-14)",2004-09-25
"248","Colorado State","@","San Diego State","W (21-17)",2004-10-16
"249","Colorado State","","Wyoming","W (30-7)",2004-10-22
"250","Colorado State","","New Mexico","L (17-26)",2004-10-30
"251","Colorado State","@","Utah","L (31-63)",2004-11-06
"252","Colorado State","","Nevada-Las Vegas","W (45-10)",2004-11-13
"254","Connecticut","","Non-Major","W (52-14)",2004-09-04
"255","Connecticut","","Duke","W (22-20)",2004-09-11
"258","Connecticut","","Pittsburgh","W (29-17)",2004-09-30
"259","Connecticut","","West Virginia","L (19-31)",2004-10-13
"260","Connecticut","","Temple","W (45-31)",2004-10-23
"261","Connecticut","@","Syracuse","L (30-42)",2004-10-30
"262","Connecticut","@","Georgia Tech","L (10-30)",2004-11-13
"264","Connecticut","@","Rutgers","W (41-35)",2004-11-25
"265","Connecticut","N","Toledo","W (39-10)",2004-12-27
"266","Duke","@","Navy","L (12-27)",2004-09-04
"268","Duke","@","Virginia Tech","L (17-41)",2004-09-18
"269","Duke","","Maryland","L (21-55)",2004-09-25
"270","Duke","","Non-Major","W (28-10)",2004-10-02
"271","Duke","@","Georgia Tech","L (7-24)",2004-10-16
"272","Duke","","Virginia","L (16-37)",2004-10-23
"273","Duke","@","Wake Forest","L (22-24)",2004-10-30
"274","Duke","@","Florida State","L (7-29)",2004-11-06
"276","Duke","","North Carolina","L (17-40)",2004-11-20
"277","East Carolina","@","West Virginia","L (23-56)",2004-09-04
"278","East Carolina","","Wake Forest","L (17-31)",2004-09-11
"280","East Carolina","@","Louisville","L (7-59)",2004-10-02
"281","East Carolina","","Tulane","W (27-25)",2004-10-09
"282","East Carolina","@","Southern Mississippi","L (10-51)",2004-10-23
"284","East Carolina","@","Houston","L (24-34)",2004-11-06
"285","East Carolina","@","South Florida","L (17-41)",2004-11-13
"286","East Carolina","","Memphis","L (35-38)",2004-11-20
"287","East Carolina","N","North Carolina State","L (14-52)",2004-11-27
"289","Eastern Michigan","@","Florida","L (10-49)",2004-09-11
"290","Eastern Michigan","","Toledo","L (32-42)",2004-09-18
"291","Eastern Michigan","","Non-Major","L (28-31)",2004-09-25
"292","Eastern Michigan","","Idaho","L (41-45)",2004-10-02
"294","Eastern Michigan","@","Western Michigan","W (35-31)",2004-10-16
"297","Eastern Michigan","@","Kent State","L (17-69)",2004-11-13
"298","Eastern Michigan","","Northern Illinois","L (16-34)",2004-11-20
"299","Florida A&M","@","Illinois","L (13-52)",2004-09-04
"300","Florida A&M","@","Tulane","L (19-39)",2004-09-11
"301","Florida A&M","@","Temple","L (7-38)",2004-09-18
"302","Florida A&M","N","Non-Major","W (21-15)",2004-09-25
"303","Florida A&M","","Non-Major","W (35-10)",2004-10-02
"304","Florida A&M","","Non-Major","L (25-42)",2004-10-09
"305","Florida A&M","@","Virginia Tech","L (0-62)",2004-10-16
"306","Florida A&M","","Non-Major","W (50-14)",2004-10-23
"307","Florida A&M","","Florida Atlantic","L (8-38)",2004-10-30
"308","Florida A&M","N","Non-Major","L (52-58)",2004-11-20
"309","Florida A&M","@","Florida International","L (23-40)",2004-11-27
"310","Florida Atlantic","@","Hawaii","W (35-28)",2004-09-04
"311","Florida Atlantic","@","North Texas","W (20-13)",2004-09-11
"312","Florida Atlantic","@","Middle Tennessee State","W (27-20)",2004-09-18
"313","Florida Atlantic","@","Non-Major","W (20-13)",2004-10-09
"314","Florida Atlantic","@","Non-Major","W (39-24)",2004-10-16
"315","Florida Atlantic","","Louisiana-Monroe","L (13-17)",2004-10-23
"317","Florida Atlantic","@","Troy","L (6-24)",2004-11-06
"318","Florida Atlantic","","New Mexico State","L (7-35)",2004-11-13
"319","Florida Atlantic","","Non-Major","W (28-0)",2004-11-20
"320","Florida Atlantic","","Non-Major","W (49-15)",2004-11-27
"321","Florida Atlantic","","Florida International","W (17-10)",2004-12-04
"323","Florida","@","Tennessee","L (28-30)",2004-09-18
"324","Florida","","Kentucky","W (20-3)",2004-09-25
"326","Florida","","Louisiana State","L (21-24)",2004-10-09
"327","Florida","","Middle Tennessee State","W (52-16)",2004-10-16
"328","Florida","@","Mississippi State","L (31-38)",2004-10-23
"329","Florida","N","Georgia","L (24-31)",2004-10-30
"330","Florida","@","Vanderbilt","W (34-17)",2004-11-06
"331","Florida","","South Carolina","W (48-14)",2004-11-13
"332","Florida","@","Florida State","W (20-13)",2004-11-20
"333","Florida","N","Miami (FL)","L (10-27)",2004-12-31
"334","Florida International","@","Non-Major","W (22-16)",2004-09-11
"335","Florida International","","Louisiana","L (34-43)",2004-10-02
"336","Florida International","@","Non-Major","W (31-24)",2004-10-09
"337","Florida International","@","Louisiana-Monroe","L (20-28)",2004-10-16
"338","Florida International","","Non-Major","L (27-30)",2004-10-23
"339","Florida International","@","New Mexico State","L (31-56)",2004-10-30
"340","Florida International","","Non-Major","L (32-53)",2004-11-13
"341","Florida International","","Non-Major","L (14-35)",2004-11-20
"344","Florida State","@","Miami (FL)","L (10-16)",2004-09-10
"345","Florida State","","Alabama-Birmingham","W (34-7)",2004-09-18
"347","Florida State","","North Carolina","W (38-16)",2004-10-02
"348","Florida State","@","Syracuse","W (17-13)",2004-10-09
"349","Florida State","","Virginia","W (36-3)",2004-10-16
"350","Florida State","@","Wake Forest","W (20-17)",2004-10-23
"351","Florida State","@","Maryland","L (17-20)",2004-10-30
"353","Florida State","@","North Carolina State","W (17-10)",2004-11-11
"355","Florida State","N","West Virginia","W (30-18)",2005-01-01
"356","Fresno State","@","Washington","W (35-16)",2004-09-05
"357","Fresno State","@","Kansas State","W (45-21)",2004-09-11
"358","Fresno State","","Non-Major","W (27-17)",2004-09-18
"359","Fresno State","@","Louisiana Tech","L (21-28)",2004-10-02
"360","Fresno State","","Texas-El Paso","L (21-24)",2004-10-09
"362","Fresno State","","Southern Methodist","W (42-0)",2004-10-30
"363","Fresno State","@","Rice","W (52-21)",2004-11-06
"364","Fresno State","","Hawaii","W (70-14)",2004-11-12
"365","Fresno State","","Nevada","W (54-17)",2004-11-20
"366","Fresno State","@","San Jose State","W (62-28)",2004-11-27
"367","Fresno State","N","Virginia","W (37-34)",2004-12-27
"368","Georgia","","Non-Major","W (48-28)",2004-09-04
"369","Georgia","@","South Carolina","W (20-16)",2004-09-11
"370","Georgia","","Marshall","W (13-3)",2004-09-18
"371","Georgia","","Louisiana State","W (45-16)",2004-10-02
"372","Georgia","","Tennessee","L (14-19)",2004-10-09
"373","Georgia","","Vanderbilt","W (33-3)",2004-10-16
"376","Georgia","@","Kentucky","W (62-17)",2004-11-06
"378","Georgia","","Georgia Tech","W (19-13)",2004-11-27
"379","Georgia","N","Wisconsin","W (24-21)",2005-01-01
"380","Georgia Tech","","Non-Major","W (28-7)",2004-09-04
"382","Georgia Tech","@","North Carolina","L (13-34)",2004-09-18
"383","Georgia Tech","","Miami (FL)","L (3-27)",2004-10-02
"384","Georgia Tech","@","Maryland","W (20-7)",2004-10-09
"386","Georgia Tech","","Virginia Tech","L (20-34)",2004-10-28
"387","Georgia Tech","@","North Carolina State","W (24-14)",2004-11-06
"389","Georgia Tech","","Virginia","L (10-30)",2004-11-20
"391","Georgia Tech","N","Syracuse","W (51-14)",2004-12-21
"393","Hawaii","@","Rice","L (29-41)",2004-09-18
"394","Hawaii","","Tulsa","W (44-16)",2004-10-02
"395","Hawaii","","Nevada","W (48-26)",2004-10-09
"396","Hawaii","@","Texas-El Paso","L (20-51)",2004-10-16
"397","Hawaii","","San Jose State","W (46-28)",2004-10-23
"399","Hawaii","","Louisiana Tech","W (34-23)",2004-11-06
"401","Hawaii","","Idaho","W (52-21)",2004-11-20
"402","Hawaii","","Northwestern","W (49-41)",2004-11-27
"403","Hawaii","","Michigan State","W (41-38)",2004-12-04
"404","Hawaii","","Alabama-Birmingham","W (59-40)",2004-12-24
"405","Houston","N","Rice","L (7-10)",2004-09-05
"406","Houston","@","Oklahoma","L (13-63)",2004-09-11
"408","Houston","","Miami (FL)","L (13-38)",2004-09-23
"409","Houston","@","Memphis","L (14-41)",2004-10-02
"410","Houston","@","Southern Mississippi","L (29-35)",2004-10-07
"411","Houston","@","Texas Christian","L (27-34)",2004-10-23
"412","Houston","","Tulane","W (24-3)",2004-10-30
"414","Houston","@","Alabama-Birmingham","L (7-20)",2004-11-13
"415","Houston","","Louisville","L (27-65)",2004-11-20
"417","Idaho","@","Utah State","L (7-14)",2004-09-11
"418","Idaho","@","Washington State","L (8-49)",2004-09-18
"419","Idaho","@","Oregon","L (10-48)",2004-09-25
"421","Idaho","","Louisiana-Monroe","L (14-16)",2004-10-09
"422","Idaho","","Louisiana","W (38-25)",2004-10-16
"423","Idaho","@","Middle Tennessee State","L (14-34)",2004-10-23
"424","Idaho","@","Troy","L (7-47)",2004-10-30
"426","Idaho","@","North Texas","L (29-51)",2004-11-13
"429","Illinois","","UCLA","L (17-35)",2004-09-11
"430","Illinois","","Western Michigan","W (30-27)",2004-09-18
"431","Illinois","","Purdue","L (30-38)",2004-09-25
"432","Illinois","@","Wisconsin","L (7-24)",2004-10-02
"433","Illinois","@","Michigan State","L (25-38)",2004-10-09
"434","Illinois","","Michigan","L (19-30)",2004-10-16
"435","Illinois","@","Minnesota","L (0-45)",2004-10-23
"436","Illinois","","Iowa","L (13-23)",2004-10-30
"437","Illinois","","Indiana","W (26-22)",2004-11-06
"438","Illinois","@","Northwestern","L (21-28)",2004-11-20
"440","Indiana","@","Oregon","W (30-24)",2004-09-11
"441","Indiana","@","Kentucky","L (32-51)",2004-09-18
"442","Indiana","","Michigan State","L (20-30)",2004-09-25
"443","Indiana","","Michigan","L (14-35)",2004-10-02
"444","Indiana","@","Northwestern","L (24-31)",2004-10-09
"445","Indiana","@","Ohio State","L (7-30)",2004-10-23
"446","Indiana","","Minnesota","W (30-21)",2004-10-30
"448","Indiana","","Penn State","L (18-22)",2004-11-13
"449","Indiana","@","Purdue","L (24-63)",2004-11-20
"450","Iowa","","Kent State","W (39-7)",2004-09-04
"451","Iowa","","Iowa State","W (17-10)",2004-09-11
"453","Iowa","@","Michigan","L (17-30)",2004-09-25
"454","Iowa","","Michigan State","W (38-16)",2004-10-02
"455","Iowa","","Ohio State","W (33-7)",2004-10-16
"456","Iowa","@","Penn State","W (6-4)",2004-10-23
"458","Iowa","","Purdue","W (23-21)",2004-11-06
"459","Iowa","@","Minnesota","W (29-27)",2004-11-13
"460","Iowa","","Wisconsin","W (30-7)",2004-11-20
"461","Iowa","N","Louisiana State","W (30-25)",2005-01-01
"462","Iowa State","","Non-Major","W (23-0)",2004-09-04
"464","Iowa State","","Northern Illinois","W (48-41)",2004-09-18
"465","Iowa State","@","Oklahoma State","L (7-36)",2004-10-02
"466","Iowa State","","Texas A&M","L (3-34)",2004-10-09
"469","Iowa State","","Kansas","W (13-7)",2004-10-30
"470","Iowa State","","Nebraska","W (34-27)",2004-11-06
"471","Iowa State","@","Kansas State","W (37-23)",2004-11-20
"472","Iowa State","","Missouri","L (14-17)",2004-11-27
"473","Iowa State","N","Miami (OH)","W (17-13)",2004-12-28
"474","Kansas","","Tulsa","W (21-3)",2004-09-04
"475","Kansas","","Toledo","W (63-14)",2004-09-11
"476","Kansas","@","Northwestern","L (17-20)",2004-09-18
"477","Kansas","","Texas Tech","L (30-31)",2004-09-25
"478","Kansas","@","Nebraska","L (8-14)",2004-10-02
"479","Kansas","","Kansas State","W (31-28)",2004-10-09
"480","Kansas","@","Oklahoma","L (10-41)",2004-10-23
"483","Kansas","","Texas","L (23-27)",2004-11-13
"484","Kansas","@","Missouri","W (31-14)",2004-11-20
"485","Kansas State","","Non-Major","W (27-13)",2004-09-04
"487","Kansas State","","Louisiana","W (40-20)",2004-09-18
"488","Kansas State","@","Texas A&M","L (30-42)",2004-10-02
"490","Kansas State","","Oklahoma","L (21-31)",2004-10-16
"491","Kansas State","","Nebraska","W (45-21)",2004-10-23
"492","Kansas State","","Texas Tech","L (25-35)",2004-10-30
"493","Kansas State","@","Missouri","W (35-24)",2004-11-06
"497","Kent State","","Non-Major","W (38-10)",2004-09-11
"498","Kent State","@","Rutgers","L (21-29)",2004-09-18
"501","Kent State","@","Miami (OH)","L (27-47)",2004-10-09
"502","Kent State","","Marshall","L (17-27)",2004-10-16
"503","Kent State","","Ohio","W (42-16)",2004-10-30
"506","Kent State","@","Central Florida","W (41-24)",2004-11-23
"507","Kentucky","@","Louisville","L (0-28)",2004-09-05
"510","Kentucky","","Ohio","L (16-28)",2004-10-02
"512","Kentucky","","South Carolina","L (7-12)",2004-10-16
"514","Kentucky","@","Mississippi State","L (7-22)",2004-10-30
"516","Kentucky","","Vanderbilt","W (14-13)",2004-11-13
"517","Kentucky","@","Tennessee","L (31-37)",2004-11-27
"518","Louisiana","","Non-Major","W (14-7)",2004-09-04
"519","Louisiana","@","Louisiana Tech","L (20-24)",2004-09-11
"521","Louisiana","","Middle Tennessee State","W (24-17)",2004-09-25
"523","Louisiana","@","New Mexico State","L (32-35)",2004-10-09
"526","Louisiana","","North Texas","L (17-27)",2004-11-05
"527","Louisiana","","Troy","L (10-13)",2004-11-13
"528","Louisiana","@","Louisiana-Monroe","L (10-13)",2004-11-20
"532","Louisiana-Monroe","@","Wyoming","L (10-31)",2004-10-02
"536","Louisiana-Monroe","@","North Texas","L (30-45)",2004-10-30
"537","Louisiana-Monroe","","Utah State","W (32-25)",2004-11-06
"538","Louisiana-Monroe","@","Middle Tennessee State","L (24-37)",2004-11-13
"540","Louisiana Tech","","Nevada","W (38-21)",2004-09-06
"542","Louisiana Tech","@","Miami (FL)","L (0-48)",2004-09-18
"543","Louisiana Tech","@","Tennessee","L (17-42)",2004-09-25
"546","Louisiana Tech","@","Southern Methodist","W (41-10)",2004-10-16
"547","Louisiana Tech","","Texas-El Paso","L (27-44)",2004-10-23
"549","Louisiana Tech","","Tulsa","W (38-21)",2004-11-13
"551","Louisiana Tech","@","Rice","W (51-14)",2004-11-29
"554","Louisville","@","North Carolina","W (34-0)",2004-09-25
"556","Louisville","@","Miami (FL)","L (38-41)",2004-10-14
"557","Louisville","","South Florida","W (41-9)",2004-10-22
"558","Louisville","@","Memphis","W (56-49)",2004-11-04
"559","Louisville","","Texas Christian","W (55-28)",2004-11-10
