"","Team","X","Opponent","Result","Date"
"40","Arizona","","Non-Major","W (52-6)",2010-09-11
"41","Arizona","","Iowa","W (34-27)",2010-09-18
"42","Arizona","","California","W (10-9)",2010-09-25
"43","Arizona","","Oregon State","L (27-29)",2010-10-09
"44","Arizona","@","Washington State","W (24-7)",2010-10-16
"45","Arizona","","Washington","W (44-14)",2010-10-23
"46","Arizona","@","UCLA","W (29-21)",2010-10-30
"47","Arizona","@","Stanford","L (17-42)",2010-11-06
"48","Arizona","","Southern California","L (21-24)",2010-11-13
"49","Arizona","@","Oregon","L (29-48)",2010-11-26
"50","Arizona","","Arizona State","L (29-30)",2010-12-02
"51","Arizona","N","Oklahoma State","L (10-36)",2010-12-29
"52","Arizona State","","Non-Major","W (54-9)",2010-09-04
"53","Arizona State","","Non-Major","W (41-20)",2010-09-11
"54","Arizona State","@","Wisconsin","L (19-20)",2010-09-18
"55","Arizona State","","Oregon","L (31-42)",2010-09-25
"56","Arizona State","@","Oregon State","L (28-31)",2010-10-02
"57","Arizona State","@","Washington","W (24-14)",2010-10-09
"58","Arizona State","@","California","L (17-50)",2010-10-23
"59","Arizona State","","Washington State","W (42-0)",2010-10-30
"60","Arizona State","@","Southern California","L (33-34)",2010-11-06
"61","Arizona State","","Stanford","L (13-17)",2010-11-13
"62","Arizona State","","UCLA","W (55-34)",2010-11-26
"64","Arkansas","","Non-Major","W (44-3)",2010-09-04
"65","Arkansas","N","Louisiana-Monroe","W (31-7)",2010-09-11
"66","Arkansas","@","Georgia","W (31-24)",2010-09-18
"68","Arkansas","N","Texas A&M","W (24-17)",2010-10-09
"69","Arkansas","@","Auburn","L (43-65)",2010-10-16
"70","Arkansas","","Mississippi","W (38-24)",2010-10-23
"71","Arkansas","","Vanderbilt","W (49-14)",2010-10-30
"72","Arkansas","@","South Carolina","W (41-20)",2010-11-06
"73","Arkansas","","Texas-El Paso","W (58-21)",2010-11-13
"74","Arkansas","@","Mississippi State","W (38-31)",2010-11-20
"75","Arkansas","","Louisiana State","W (31-23)",2010-11-27
"76","Arkansas","N","Ohio State","L (26-31)",2011-01-04
"77","Arkansas State","@","Auburn","L (26-52)",2010-09-04
"78","Arkansas State","@","Louisiana","L (24-31)",2010-09-11
"79","Arkansas State","","Louisiana-Monroe","W (34-20)",2010-09-18
"80","Arkansas State","@","Troy","L (28-35)",2010-09-25
"81","Arkansas State","","Louisville","L (24-34)",2010-10-02
"82","Arkansas State","@","North Texas","W (24-19)",2010-10-09
"83","Arkansas State","@","Indiana","L (34-36)",2010-10-16
"84","Arkansas State","","Florida Atlantic","W (37-16)",2010-10-23
"85","Arkansas State","","Middle Tennessee State","W (51-24)",2010-11-02
"86","Arkansas State","","Western Kentucky","L (35-36)",2010-11-13
"87","Arkansas State","@","Navy","L (19-35)",2010-11-20
"88","Arkansas State","@","Florida International","L (24-31)",2010-11-27
"89","Army","@","Eastern Michigan","W (31-27)",2010-09-04
"90","Army","","Hawaii","L (28-31)",2010-09-11
"91","Army","","North Texas","W (24-0)",2010-09-18
"92","Army","@","Duke","W (35-21)",2010-09-25
"93","Army","","Temple","L (35-42)",2010-10-02
"94","Army","@","Tulane","W (41-23)",2010-10-09
"95","Army","@","Rutgers","L (20-23)",2010-10-16
"96","Army","","Non-Major","W (29-7)",2010-10-30
"98","Army","@","Kent State","W (45-28)",2010-11-13
"99","Army","","Notre Dame","L (3-27)",2010-11-20
"100","Army","N","Navy","L (17-31)",2010-12-11
"101","Army","N","Southern Methodist","W (16-14)",2010-12-30
"103","Auburn","@","Mississippi State","W (17-14)",2010-09-09
"104","Auburn","","Clemson","W (27-24)",2010-09-18
"105","Auburn","","South Carolina","W (35-27)",2010-09-25
"106","Auburn","","Louisiana-Monroe","W (52-3)",2010-10-02
"107","Auburn","@","Kentucky","W (37-34)",2010-10-09
"109","Auburn","","Louisiana State","W (24-17)",2010-10-23
"110","Auburn","@","Mississippi","W (51-31)",2010-10-30
"111","Auburn","","Non-Major","W (62-24)",2010-11-06
"112","Auburn","","Georgia","W (49-31)",2010-11-13
"114","Auburn","N","South Carolina","W (56-17)",2010-12-04
"115","Auburn","N","Oregon","W (22-19)",2011-01-10
"116","Ball State","","Non-Major","W (27-10)",2010-09-02
"117","Ball State","","Non-Major","L (23-27)",2010-09-11
"118","Ball State","@","Purdue","L (13-24)",2010-09-18
"119","Ball State","@","Iowa","L (0-45)",2010-09-25
"120","Ball State","@","Central Michigan","W (31-17)",2010-10-02
"121","Ball State","","Western Michigan","L (16-45)",2010-10-09
"122","Ball State","","Eastern Michigan","L (38-41)",2010-10-16
"123","Ball State","@","Toledo","L (24-31)",2010-10-23
"124","Ball State","@","Kent State","L (14-33)",2010-10-30
"126","Ball State","@","Buffalo","W (20-3)",2010-11-12
"127","Ball State","","Northern Illinois","L (21-59)",2010-11-20
"128","Baylor","","Non-Major","W (34-3)",2010-09-04
"129","Baylor","","Buffalo","W (34-6)",2010-09-11
"130","Baylor","@","Texas Christian","L (10-45)",2010-09-18
"131","Baylor","@","Rice","W (30-13)",2010-09-25
"132","Baylor","","Kansas","W (55-7)",2010-10-02
"133","Baylor","N","Texas Tech","L (38-45)",2010-10-09
"134","Baylor","@","Colorado","W (31-25)",2010-10-16
"135","Baylor","","Kansas State","W (47-42)",2010-10-23
"136","Baylor","@","Texas","W (30-22)",2010-10-30
"137","Baylor","@","Oklahoma State","L (28-55)",2010-11-06
"138","Baylor","","Texas A&M","L (30-42)",2010-11-13
"139","Baylor","","Oklahoma","L (24-53)",2010-11-20
"140","Baylor","N","Illinois","L (14-38)",2010-12-29
"141","Boise State","@","Virginia Tech","W (33-30)",2010-09-06
"142","Boise State","@","Wyoming","W (51-6)",2010-09-18
"143","Boise State","","Oregon State","W (37-24)",2010-09-25
"144","Boise State","@","New Mexico State","W (59-0)",2010-10-02
"145","Boise State","","Toledo","W (57-14)",2010-10-09
"146","Boise State","@","San Jose State","W (48-0)",2010-10-16
"147","Boise State","","Louisiana Tech","W (49-20)",2010-10-26
"148","Boise State","","Hawaii","W (42-7)",2010-11-06
"149","Boise State","@","Idaho","W (52-14)",2010-11-12
"150","Boise State","","Fresno State","W (51-0)",2010-11-19
"151","Boise State","@","Nevada","L (31-34)",2010-11-26
"152","Boise State","","Utah State","W (50-14)",2010-12-04
"153","Boise State","N","Utah","W (26-3)",2010-12-22
"154","Boston College","","Non-Major","W (38-20)",2010-09-04
"155","Boston College","","Kent State","W (26-13)",2010-09-11
"156","Boston College","","Virginia Tech","L (0-19)",2010-09-25
"157","Boston College","","Notre Dame","L (13-31)",2010-10-02
"158","Boston College","@","North Carolina State","L (17-44)",2010-10-09
"159","Boston College","@","Florida State","L (19-24)",2010-10-16
"160","Boston College","","Maryland","L (21-24)",2010-10-23
"161","Boston College","","Clemson","W (16-10)",2010-10-30
"162","Boston College","@","Wake Forest","W (23-13)",2010-11-06
"163","Boston College","@","Duke","W (21-16)",2010-11-13
"164","Boston College","","Virginia","W (17-13)",2010-11-20
"165","Boston College","@","Syracuse","W (16-7)",2010-11-27
"166","Boston College","N","Nevada","L (13-20)",2011-01-09
"167","Bowling Green State","@","Troy","L (27-30)",2010-09-04
"168","Bowling Green State","@","Tulsa","L (20-33)",2010-09-11
"169","Bowling Green State","","Marshall","W (44-28)",2010-09-18
"170","Bowling Green State","@","Michigan","L (21-65)",2010-09-25
"171","Bowling Green State","","Buffalo","L (26-28)",2010-10-02
"172","Bowling Green State","@","Ohio","L (25-49)",2010-10-09
"173","Bowling Green State","@","Temple","L (27-28)",2010-10-16
"174","Bowling Green State","","Kent State","L (6-30)",2010-10-23
"175","Bowling Green State","@","Central Michigan","W (17-14)",2010-10-30
"176","Bowling Green State","","Miami (OH)","L (21-24)",2010-11-10
"177","Bowling Green State","@","Toledo","L (14-33)",2010-11-17
"178","Bowling Green State","","Western Michigan","L (7-41)",2010-11-26
"179","Brigham Young","","Washington","W (23-17)",2010-09-04
"181","Brigham Young","@","Florida State","L (10-34)",2010-09-18
"182","Brigham Young","","Nevada","L (13-27)",2010-09-25
"183","Brigham Young","@","Utah State","L (16-31)",2010-10-01
"184","Brigham Young","","San Diego State","W (24-21)",2010-10-09
"185","Brigham Young","@","Texas Christian","L (3-31)",2010-10-16
"186","Brigham Young","","Wyoming","W (25-20)",2010-10-23
"187","Brigham Young","","Nevada-Las Vegas","W (55-7)",2010-11-06
"188","Brigham Young","@","Colorado State","W (49-10)",2010-11-13
"189","Brigham Young","","New Mexico","W (40-7)",2010-11-20
"190","Brigham Young","@","Utah","L (16-17)",2010-11-27
"191","Brigham Young","N","Texas-El Paso","W (52-24)",2010-12-18
"192","Buffalo","","Non-Major","W (31-0)",2010-09-02
"194","Buffalo","","Central Florida","L (10-24)",2010-09-18
"195","Buffalo","@","Connecticut","L (21-45)",2010-09-25
"197","Buffalo","@","Northern Illinois","L (14-45)",2010-10-16
"198","Buffalo","","Temple","L (0-42)",2010-10-23
"199","Buffalo","","Miami (OH)","L (9-21)",2010-10-30
"200","Buffalo","@","Ohio","L (17-34)",2010-11-04
"202","Buffalo","","Eastern Michigan","L (17-21)",2010-11-20
"204","California","","Non-Major","W (52-3)",2010-09-04
"205","California","","Colorado","W (52-7)",2010-09-11
"206","California","@","Nevada","L (31-52)",2010-09-17
"208","California","","UCLA","W (35-7)",2010-10-09
"209","California","@","Southern California","L (14-48)",2010-10-16
"211","California","@","Oregon State","L (7-35)",2010-10-30
"212","California","@","Washington State","W (20-13)",2010-11-06
"213","California","","Oregon","L (13-15)",2010-11-13
"214","California","","Stanford","L (14-48)",2010-11-20
"215","California","","Washington","L (13-16)",2010-11-27
"216","Central Michigan","","Non-Major","W (33-0)",2010-09-02
"217","Central Michigan","@","Temple","L (10-13)",2010-09-09
"218","Central Michigan","@","Eastern Michigan","W (52-14)",2010-09-18
"219","Central Michigan","@","Northwestern","L (25-30)",2010-09-25
"221","Central Michigan","@","Virginia Tech","L (21-45)",2010-10-09
"222","Central Michigan","","Miami (OH)","L (20-27)",2010-10-16
"223","Central Michigan","@","Northern Illinois","L (7-33)",2010-10-23
"225","Central Michigan","","Western Michigan","W (26-22)",2010-11-05
"226","Central Michigan","@","Navy","L (37-38)",2010-11-13
"227","Central Michigan","@","Toledo","L (31-42)",2010-11-26
"228","Cincinnati","@","Fresno State","L (14-28)",2010-09-04
"229","Cincinnati","","Non-Major","W (40-7)",2010-09-11
"230","Cincinnati","@","North Carolina State","L (19-30)",2010-09-16
"231","Cincinnati","","Oklahoma","L (29-31)",2010-09-25
"232","Cincinnati","","Miami (OH)","W (45-3)",2010-10-09
"233","Cincinnati","@","Louisville","W (35-27)",2010-10-15
"234","Cincinnati","","South Florida","L (30-38)",2010-10-22
"235","Cincinnati","","Syracuse","L (7-31)",2010-10-30
"236","Cincinnati","@","West Virginia","L (10-37)",2010-11-13
"237","Cincinnati","","Rutgers","W (69-38)",2010-11-20
"238","Cincinnati","@","Connecticut","L (17-38)",2010-11-27
"239","Cincinnati","","Pittsburgh","L (10-28)",2010-12-04
"240","Clemson","","North Texas","W (35-10)",2010-09-04
"241","Clemson","","Non-Major","W (58-21)",2010-09-11
"243","Clemson","","Miami (FL)","L (21-30)",2010-10-02
"244","Clemson","@","North Carolina","L (16-21)",2010-10-09
"245","Clemson","","Maryland","W (31-7)",2010-10-16
"246","Clemson","","Georgia Tech","W (27-13)",2010-10-23
"248","Clemson","","North Carolina State","W (14-13)",2010-11-06
"249","Clemson","@","Florida State","L (13-16)",2010-11-13
"250","Clemson","@","Wake Forest","W (30-10)",2010-11-20
"251","Clemson","","South Carolina","L (7-29)",2010-11-27
"252","Clemson","N","South Florida","L (26-31)",2010-12-31
"253","Colorado","N","Colorado State","W (24-3)",2010-09-04
"255","Colorado","","Hawaii","W (31-13)",2010-09-18
"256","Colorado","","Georgia","W (29-27)",2010-10-02
"257","Colorado","@","Missouri","L (0-26)",2010-10-09
"259","Colorado","","Texas Tech","L (24-27)",2010-10-23
"260","Colorado","@","Oklahoma","L (10-43)",2010-10-30
"261","Colorado","@","Kansas","L (45-52)",2010-11-06
"262","Colorado","","Iowa State","W (34-14)",2010-11-13
"263","Colorado","","Kansas State","W (44-36)",2010-11-20
"264","Colorado","@","Nebraska","L (17-45)",2010-11-26
"266","Colorado State","@","Nevada","L (6-51)",2010-09-11
"267","Colorado State","@","Miami (OH)","L (10-31)",2010-09-18
"268","Colorado State","","Idaho","W (36-34)",2010-09-25
"269","Colorado State","","Texas Christian","L (0-27)",2010-10-02
"271","Colorado State","","Nevada-Las Vegas","W (43-10)",2010-10-16
"272","Colorado State","@","Utah","L (6-59)",2010-10-23
"273","Colorado State","","New Mexico","W (38-14)",2010-10-30
"274","Colorado State","@","San Diego State","L (19-24)",2010-11-06
"276","Colorado State","@","Wyoming","L (0-44)",2010-11-20
"277","Connecticut","@","Michigan","L (10-30)",2010-09-04
"278","Connecticut","","Non-Major","W (62-3)",2010-09-11
"279","Connecticut","@","Temple","L (16-30)",2010-09-18
"281","Connecticut","","Vanderbilt","W (40-21)",2010-10-02
"282","Connecticut","@","Rutgers","L (24-27)",2010-10-08
"283","Connecticut","@","Louisville","L (0-26)",2010-10-23
"284","Connecticut","","West Virginia","W (16-13)",2010-10-29
"285","Connecticut","","Pittsburgh","W (30-28)",2010-11-11
"286","Connecticut","@","Syracuse","W (23-6)",2010-11-20
"288","Connecticut","@","South Florida","W (19-16)",2010-12-04
"289","Connecticut","N","Oklahoma","L (20-48)",2011-01-01
"290","Duke","","Non-Major","W (41-27)",2010-09-04
"291","Duke","@","Wake Forest","L (48-54)",2010-09-11
"294","Duke","@","Maryland","L (16-21)",2010-10-02
"295","Duke","","Miami (FL)","L (13-28)",2010-10-16
"296","Duke","@","Virginia Tech","L (7-44)",2010-10-23
"297","Duke","@","Navy","W (34-31)",2010-10-30
"298","Duke","","Virginia","W (55-48)",2010-11-06
"300","Duke","@","Georgia Tech","L (20-30)",2010-11-20
"301","Duke","","North Carolina","L (19-24)",2010-11-27
"302","East Carolina","","Tulsa","W (51-49)",2010-09-05
"303","East Carolina","","Memphis","W (49-27)",2010-09-11
"304","East Carolina","@","Virginia Tech","L (27-49)",2010-09-18
"305","East Carolina","@","North Carolina","L (17-42)",2010-10-02
"306","East Carolina","@","Southern Mississippi","W (44-43)",2010-10-09
"307","East Carolina","","North Carolina State","W (33-27)",2010-10-16
"308","East Carolina","","Marshall","W (37-10)",2010-10-23
"309","East Carolina","@","Central Florida","L (35-49)",2010-10-30
"310","East Carolina","","Navy","L (35-76)",2010-11-06
"311","East Carolina","@","Alabama-Birmingham","W (54-42)",2010-11-11
"312","East Carolina","@","Rice","L (38-62)",2010-11-20
"313","East Carolina","","Southern Methodist","L (38-45)",2010-11-26
"314","East Carolina","@","Maryland","L (20-51)",2010-12-29
"316","Eastern Michigan","@","Miami (OH)","L (21-28)",2010-09-11
"318","Eastern Michigan","@","Ohio State","L (20-73)",2010-09-25
"319","Eastern Michigan","","Ohio","L (17-30)",2010-10-02
"320","Eastern Michigan","@","Vanderbilt","L (6-52)",2010-10-09
"322","Eastern Michigan","@","Virginia","L (21-48)",2010-10-23
"323","Eastern Michigan","","Toledo","L (7-42)",2010-10-30
"324","Eastern Michigan","@","Western Michigan","L (30-45)",2010-11-13
"326","Eastern Michigan","","Northern Illinois","L (3-71)",2010-11-26
"327","Florida Atlantic","@","Alabama-Birmingham","W (32-31)",2010-09-02
"328","Florida Atlantic","@","Michigan State","L (17-30)",2010-09-11
"329","Florida Atlantic","","North Texas","L (17-21)",2010-09-25
"330","Florida Atlantic","@","South Florida","L (3-31)",2010-10-02
"331","Florida Atlantic","@","Louisiana-Monroe","L (17-20)",2010-10-09
"333","Florida Atlantic","","Florida International","W (21-9)",2010-10-30
"334","Florida Atlantic","@","Western Kentucky","W (17-16)",2010-11-06
"335","Florida Atlantic","","Louisiana","W (24-23)",2010-11-13
"336","Florida Atlantic","@","Texas","L (17-51)",2010-11-20
"337","Florida Atlantic","@","Middle Tennessee State","L (14-38)",2010-11-27
"338","Florida Atlantic","","Troy","L (7-44)",2010-12-04
"339","Florida","","Miami (OH)","W (34-12)",2010-09-04
"340","Florida","","South Florida","W (38-14)",2010-09-11
"341","Florida","@","Tennessee","W (31-17)",2010-09-18
"342","Florida","","Kentucky","W (48-14)",2010-09-25
"344","Florida","","Louisiana State","L (29-33)",2010-10-09
"345","Florida","","Mississippi State","L (7-10)",2010-10-16
"346","Florida","N","Georgia","W (34-31)",2010-10-30
"347","Florida","@","Vanderbilt","W (55-14)",2010-11-06
"348","Florida","","South Carolina","L (14-36)",2010-11-13
"349","Florida","","Non-Major","W (48-10)",2010-11-20
"350","Florida","@","Florida State","L (7-31)",2010-11-27
"351","Florida","N","Penn State","W (37-24)",2011-01-01
"352","Florida International","","Rutgers","L (14-19)",2010-09-11
"353","Florida International","@","Texas A&M","L (20-27)",2010-09-18
"354","Florida International","@","Maryland","L (28-42)",2010-09-25
"355","Florida International","@","Pittsburgh","L (17-44)",2010-10-02
"356","Florida International","","Western Kentucky","W (28-21)",2010-10-09
"357","Florida International","@","North Texas","W (34-10)",2010-10-16
"359","Florida International","","Louisiana-Monroe","W (42-35)",2010-11-06
"360","Florida International","@","Troy","W (52-35)",2010-11-13
"361","Florida International","@","Louisiana","W (38-17)",2010-11-20
"363","Florida International","","Middle Tennessee State","L (27-28)",2010-12-04
"364","Florida International","N","Toledo","W (34-32)",2010-12-26
"365","Florida State","","Non-Major","W (59-6)",2010-09-04
"366","Florida State","@","Oklahoma","L (17-47)",2010-09-11
"368","Florida State","","Wake Forest","W (31-0)",2010-09-25
"369","Florida State","@","Virginia","W (34-14)",2010-10-02
"370","Florida State","@","Miami (FL)","W (45-17)",2010-10-09
"372","Florida State","@","North Carolina State","L (24-28)",2010-10-28
"373","Florida State","","North Carolina","L (35-37)",2010-11-06
"375","Florida State","@","Maryland","W (30-16)",2010-11-20
"377","Florida State","N","Virginia Tech","L (33-44)",2010-12-04
"378","Florida State","N","South Carolina","W (26-17)",2010-12-31
"380","Fresno State","@","Utah State","W (41-24)",2010-09-18
"381","Fresno State","@","Mississippi","L (38-55)",2010-09-25
"382","Fresno State","","Non-Major","W (38-17)",2010-10-02
"383","Fresno State","","Hawaii","L (27-49)",2010-10-09
"384","Fresno State","","New Mexico State","W (33-10)",2010-10-16
"385","Fresno State","@","San Jose State","W (33-18)",2010-10-23
"386","Fresno State","@","Louisiana Tech","W (40-34)",2010-11-06
"387","Fresno State","","Nevada","L (34-35)",2010-11-13
"389","Fresno State","","Idaho","W (23-20)",2010-11-27
"390","Fresno State","","Illinois","W (25-23)",2010-12-03
"391","Fresno State","N","Northern Illinois","L (17-40)",2010-12-18
"392","Georgia","","Louisiana","W (55-7)",2010-09-04
"393","Georgia","@","South Carolina","L (6-17)",2010-09-11
"395","Georgia","@","Mississippi State","L (12-24)",2010-09-25
"397","Georgia","","Tennessee","W (41-14)",2010-10-09
"398","Georgia","","Vanderbilt","W (43-0)",2010-10-16
"399","Georgia","@","Kentucky","W (44-31)",2010-10-23
"401","Georgia","","Non-Major","W (55-7)",2010-11-06
"403","Georgia","","Georgia Tech","W (42-34)",2010-11-27
"404","Georgia","N","Central Florida","L (6-10)",2010-12-31
"405","Georgia Tech","","Non-Major","W (41-10)",2010-09-04
"406","Georgia Tech","@","Kansas","L (25-28)",2010-09-11
"407","Georgia Tech","@","North Carolina","W (30-24)",2010-09-18
"408","Georgia Tech","","North Carolina State","L (28-45)",2010-09-25
"409","Georgia Tech","@","Wake Forest","W (24-20)",2010-10-02
"410","Georgia Tech","","Virginia","W (33-21)",2010-10-09
"411","Georgia Tech","","Middle Tennessee State","W (42-14)",2010-10-16
"413","Georgia Tech","@","Virginia Tech","L (21-28)",2010-11-04
"414","Georgia Tech","","Miami (FL)","L (10-35)",2010-11-13
"418","Hawaii","","Southern California","L (36-49)",2010-09-02
"421","Hawaii","","Non-Major","W (66-7)",2010-09-25
"422","Hawaii","","Louisiana Tech","W (41-21)",2010-10-02
"424","Hawaii","","Nevada","W (27-21)",2010-10-16
"425","Hawaii","@","Utah State","W (45-7)",2010-10-23
"426","Hawaii","","Idaho","W (45-10)",2010-10-30
"428","Hawaii","","San Jose State","W (41-7)",2010-11-20
"429","Hawaii","@","New Mexico State","W (59-24)",2010-11-27
"430","Hawaii","","Nevada-Las Vegas","W (59-21)",2010-12-04
"431","Hawaii","","Tulsa","L (35-62)",2010-12-24
"432","Houston","","Non-Major","W (68-28)",2010-09-04
"433","Houston","","Texas-El Paso","W (54-24)",2010-09-10
"434","Houston","@","UCLA","L (13-31)",2010-09-18
"435","Houston","","Tulane","W (42-23)",2010-09-25
"436","Houston","","Mississippi State","L (24-47)",2010-10-09
"437","Houston","@","Rice","L (31-34)",2010-10-16
"438","Houston","@","Southern Methodist","W (45-20)",2010-10-23
"439","Houston","@","Memphis","W (56-17)",2010-10-30
"440","Houston","","Central Florida","L (33-40)",2010-11-05
"441","Houston","","Tulsa","L (25-28)",2010-11-13
"442","Houston","@","Southern Mississippi","L (41-59)",2010-11-20
"443","Houston","@","Texas Tech","L (20-35)",2010-11-27
"444","Idaho","","Non-Major","W (45-0)",2010-09-02
"445","Idaho","@","Nebraska","L (17-38)",2010-09-11
"446","Idaho","","Nevada-Las Vegas","W (30-7)",2010-09-18
"448","Idaho","@","Western Michigan","W (33-13)",2010-10-02
"449","Idaho","@","Louisiana Tech","L (35-48)",2010-10-16
"450","Idaho","","New Mexico State","W (37-14)",2010-10-23
"452","Idaho","","Nevada","L (17-63)",2010-11-06
"454","Idaho","@","Utah State","W (28-6)",2010-11-20
"456","Idaho","","San Jose State","W (26-23)",2010-12-04
"457","Illinois","N","Missouri","L (13-23)",2010-09-04
"458","Illinois","","Non-Major","W (35-3)",2010-09-11
"459","Illinois","","Northern Illinois","W (28-22)",2010-09-18
"460","Illinois","","Ohio State","L (13-24)",2010-10-02
"461","Illinois","@","Penn State","W (33-13)",2010-10-09
"462","Illinois","@","Michigan State","L (6-26)",2010-10-16
"463","Illinois","","Indiana","W (43-13)",2010-10-23
"464","Illinois","","Purdue","W (44-10)",2010-10-30
"465","Illinois","@","Michigan","L (65-67)",2010-11-06
"466","Illinois","","Minnesota","L (34-38)",2010-11-13
"467","Illinois","@","Northwestern","W (48-27)",2010-11-20
"470","Indiana","","Non-Major","W (51-17)",2010-09-02
"471","Indiana","@","Western Kentucky","W (38-21)",2010-09-18
"473","Indiana","","Michigan","L (35-42)",2010-10-02
"474","Indiana","@","Ohio State","L (10-38)",2010-10-09
"477","Indiana","","Northwestern","L (17-20)",2010-10-30
"478","Indiana","","Iowa","L (13-18)",2010-11-06
"479","Indiana","@","Wisconsin","L (20-83)",2010-11-13
"480","Indiana","N","Penn State","L (24-41)",2010-11-20
"481","Indiana","@","Purdue","W (34-31)",2010-11-27
"482","Iowa","","Non-Major","W (37-7)",2010-09-04
"483","Iowa","","Iowa State","W (35-7)",2010-09-11
"486","Iowa","","Penn State","W (24-3)",2010-10-02
"487","Iowa","@","Michigan","W (38-28)",2010-10-16
"488","Iowa","","Wisconsin","L (30-31)",2010-10-23
"489","Iowa","","Michigan State","W (37-6)",2010-10-30
"491","Iowa","@","Northwestern","L (17-21)",2010-11-13
"492","Iowa","","Ohio State","L (17-20)",2010-11-20
"493","Iowa","@","Minnesota","L (24-27)",2010-11-27
"494","Iowa","N","Missouri","W (27-24)",2010-12-28
"495","Iowa State","","Northern Illinois","W (27-10)",2010-09-02
"497","Iowa State","@","Kansas State","L (20-27)",2010-09-18
"498","Iowa State","","Non-Major","W (27-0)",2010-09-25
"499","Iowa State","","Texas Tech","W (52-38)",2010-10-02
"500","Iowa State","","Utah","L (27-68)",2010-10-09
"501","Iowa State","@","Oklahoma","L (0-52)",2010-10-16
"502","Iowa State","@","Texas","W (28-21)",2010-10-23
"503","Iowa State","","Kansas","W (28-16)",2010-10-30
"504","Iowa State","","Nebraska","L (30-31)",2010-11-06
"506","Iowa State","","Missouri","L (0-14)",2010-11-20
"507","Kansas","","Non-Major","L (3-6)",2010-09-04
"509","Kansas","@","Southern Mississippi","L (16-31)",2010-09-17
"510","Kansas","","New Mexico State","W (42-16)",2010-09-25
"512","Kansas","","Kansas State","L (7-59)",2010-10-14
"513","Kansas","","Texas A&M","L (10-45)",2010-10-23
"516","Kansas","@","Nebraska","L (3-20)",2010-11-13
"517","Kansas","","Oklahoma State","L (14-48)",2010-11-20
"518","Kansas","N","Missouri","L (7-35)",2010-11-27
"519","Kansas State","","UCLA","W (31-22)",2010-09-04
"520","Kansas State","","Non-Major","W (48-24)",2010-09-11
"522","Kansas State","","Central Florida","W (17-13)",2010-09-25
"523","Kansas State","","Nebraska","L (13-48)",2010-10-07
"526","Kansas State","","Oklahoma State","L (14-24)",2010-10-30
"527","Kansas State","","Texas","W (39-14)",2010-11-06
"528","Kansas State","@","Missouri","L (28-38)",2010-11-13
"530","Kansas State","@","North Texas","W (49-41)",2010-11-27
"531","Kansas State","N","Syracuse","L (34-36)",2010-12-30
"532","Kent State","","Non-Major","W (41-10)",2010-09-02
"534","Kent State","@","Penn State","L (0-24)",2010-09-18
"535","Kent State","@","Miami (OH)","L (21-27)",2010-10-02
"537","Kent State","@","Toledo","L (21-34)",2010-10-16
"540","Kent State","","Temple","L (10-28)",2010-11-06
"542","Kent State","@","Western Michigan","L (3-38)",2010-11-20
"543","Kent State","","Ohio","W (28-6)",2010-11-26
"544","Kentucky","@","Louisville","W (23-16)",2010-09-04
