"","Team","X","Opponent","Result","Date"
"70","Arkansas","@","Mississippi","W (29-24)",2011-10-22
"71","Arkansas","@","Vanderbilt","W (31-28)",2011-10-29
"72","Arkansas","","South Carolina","W (44-28)",2011-11-05
"73","Arkansas","","Tennessee","W (49-7)",2011-11-12
"74","Arkansas","","Mississippi State","W (44-17)",2011-11-19
"75","Arkansas","@","Louisiana State","L (17-41)",2011-11-25
"76","Arkansas","N","Kansas State","W (29-16)",2012-01-06
"77","Arkansas State","@","Illinois","L (15-33)",2011-09-03
"78","Arkansas State","","Memphis","W (47-3)",2011-09-10
"79","Arkansas State","@","Virginia Tech","L (7-26)",2011-09-17
"80","Arkansas State","","Non-Major","W (53-24)",2011-09-24
"81","Arkansas State","@","Western Kentucky","W (26-22)",2011-10-01
"82","Arkansas State","@","Louisiana-Monroe","W (24-19)",2011-10-08
"83","Arkansas State","","Florida International","W (34-16)",2011-10-18
"84","Arkansas State","","North Texas","W (37-14)",2011-10-29
"85","Arkansas State","@","Florida Atlantic","W (39-21)",2011-11-05
"86","Arkansas State","","Louisiana","W (30-21)",2011-11-12
"87","Arkansas State","@","Middle Tennessee State","W (45-19)",2011-11-19
"88","Arkansas State","","Troy","W (45-14)",2011-12-03
"89","Arkansas State","N","Northern Illinois","L (20-38)",2012-01-08
"90","Army","@","Northern Illinois","L (26-49)",2011-09-03
"91","Army","","San Diego State","L (20-23)",2011-09-10
"92","Army","","Northwestern","W (21-14)",2011-09-17
"93","Army","@","Ball State","L (21-48)",2011-09-24
"94","Army","","Tulane","W (45-6)",2011-10-01
"95","Army","@","Miami (OH)","L (28-35)",2011-10-08
"96","Army","@","Vanderbilt","L (21-44)",2011-10-22
"97","Army","","Non-Major","W (55-0)",2011-10-29
"99","Army","N","Rutgers","L (12-27)",2011-11-12
"100","Army","@","Temple","L (14-42)",2011-11-19
"101","Army","@","Navy","L (21-27)",2011-12-10
"102","Auburn","","Utah State","W (42-38)",2011-09-03
"103","Auburn","","Mississippi State","W (41-34)",2011-09-10
"104","Auburn","@","Clemson","L (24-38)",2011-09-17
"105","Auburn","","Florida Atlantic","W (30-14)",2011-09-24
"106","Auburn","@","South Carolina","W (16-13)",2011-10-01
"108","Auburn","","Florida","W (17-6)",2011-10-15
"109","Auburn","@","Louisiana State","L (10-45)",2011-10-22
"110","Auburn","","Mississippi","W (41-23)",2011-10-29
"111","Auburn","@","Georgia","L (7-45)",2011-11-12
"112","Auburn","","Non-Major","W (35-16)",2011-11-19
"114","Auburn","N","Virginia","W (43-24)",2011-12-31
"115","Ball State","N","Indiana","W (27-20)",2011-09-03
"116","Ball State","@","South Florida","L (7-37)",2011-09-10
"117","Ball State","","Buffalo","W (28-25)",2011-09-17
"119","Ball State","@","Oklahoma","L (6-62)",2011-10-01
"120","Ball State","","Temple","L (0-42)",2011-10-08
"121","Ball State","@","Ohio","W (23-20)",2011-10-15
"122","Ball State","","Central Michigan","W (31-27)",2011-10-22
"123","Ball State","@","Western Michigan","L (35-45)",2011-10-29
"124","Ball State","@","Eastern Michigan","W (33-31)",2011-11-05
"125","Ball State","@","Northern Illinois","L (38-41)",2011-11-15
"126","Ball State","","Toledo","L (28-45)",2011-11-25
"127","Baylor","","Texas Christian","W (50-48)",2011-09-02
"128","Baylor","","Non-Major","W (48-0)",2011-09-17
"129","Baylor","","Rice","W (56-31)",2011-09-24
"130","Baylor","@","Kansas State","L (35-36)",2011-10-01
"131","Baylor","","Iowa State","W (49-26)",2011-10-08
"132","Baylor","@","Texas A&M","L (28-55)",2011-10-15
"133","Baylor","@","Oklahoma State","L (24-59)",2011-10-29
"134","Baylor","","Missouri","W (42-39)",2011-11-05
"135","Baylor","@","Kansas","W (31-30)",2011-11-12
"136","Baylor","","Oklahoma","W (45-38)",2011-11-19
"137","Baylor","N","Texas Tech","W (66-42)",2011-11-26
"138","Baylor","","Texas","W (48-24)",2011-12-03
"139","Baylor","N","Washington","W (67-56)",2011-12-29
"140","Boise State","@","Georgia","W (35-21)",2011-09-03
"141","Boise State","@","Toledo","W (40-15)",2011-09-16
"142","Boise State","","Tulsa","W (41-21)",2011-09-24
"143","Boise State","","Nevada","W (30-10)",2011-10-01
"144","Boise State","@","Fresno State","W (57-7)",2011-10-07
"145","Boise State","@","Colorado State","W (63-13)",2011-10-15
"147","Boise State","@","Nevada-Las Vegas","W (48-21)",2011-11-05
"148","Boise State","","Texas Christian","L (35-36)",2011-11-12
"149","Boise State","@","San Diego State","W (52-35)",2011-11-19
"150","Boise State","","Wyoming","W (36-14)",2011-11-26
"151","Boise State","","New Mexico","W (45-0)",2011-12-03
"153","Boston College","","Northwestern","L (17-24)",2011-09-03
"154","Boston College","@","Central Florida","L (3-30)",2011-09-10
"155","Boston College","","Duke","L (19-20)",2011-09-17
"156","Boston College","","Non-Major","W (45-17)",2011-09-24
"157","Boston College","","Wake Forest","L (19-27)",2011-10-01
"158","Boston College","@","Clemson","L (14-36)",2011-10-08
"159","Boston College","@","Virginia Tech","L (14-30)",2011-10-22
"160","Boston College","@","Maryland","W (28-17)",2011-10-29
"161","Boston College","","Florida State","L (7-38)",2011-11-03
"162","Boston College","","North Carolina State","W (14-10)",2011-11-12
"163","Boston College","@","Notre Dame","L (14-16)",2011-11-19
"164","Boston College","@","Miami (FL)","W (24-17)",2011-11-25
"165","Bowling Green State","@","Idaho","W (32-15)",2011-09-01
"166","Bowling Green State","","Non-Major","W (58-13)",2011-09-10
"167","Bowling Green State","","Wyoming","L (27-28)",2011-09-17
"168","Bowling Green State","@","Miami (OH)","W (37-23)",2011-09-24
"169","Bowling Green State","@","West Virginia","L (10-55)",2011-10-01
"170","Bowling Green State","@","Western Michigan","L (21-45)",2011-10-08
"171","Bowling Green State","","Toledo","L (21-28)",2011-10-15
"172","Bowling Green State","","Temple","W (13-10)",2011-10-22
"173","Bowling Green State","@","Kent State","L (15-27)",2011-10-29
"174","Bowling Green State","","Northern Illinois","L (14-45)",2011-11-08
"175","Bowling Green State","","Ohio","L (28-29)",2011-11-16
"176","Bowling Green State","@","Buffalo","W (42-28)",2011-11-25
"177","Brigham Young","@","Mississippi","W (14-13)",2011-09-03
"178","Brigham Young","@","Texas","L (16-17)",2011-09-10
"179","Brigham Young","","Utah","L (10-54)",2011-09-17
"180","Brigham Young","","Central Florida","W (24-17)",2011-09-23
"181","Brigham Young","","Utah State","W (27-24)",2011-09-30
"182","Brigham Young","","San Jose State","W (29-16)",2011-10-08
"183","Brigham Young","@","Oregon State","W (38-28)",2011-10-15
"184","Brigham Young","","Non-Major","W (56-3)",2011-10-22
"185","Brigham Young","@","Texas Christian","L (28-38)",2011-10-28
"186","Brigham Young","","Idaho","W (42-7)",2011-11-12
"187","Brigham Young","","New Mexico State","W (42-7)",2011-11-19
"188","Brigham Young","@","Hawaii","W (41-20)",2011-12-03
"189","Brigham Young","N","Tulsa","W (24-21)",2011-12-30
"190","Buffalo","@","Pittsburgh","L (16-35)",2011-09-03
"191","Buffalo","","Non-Major","W (35-7)",2011-09-10
"193","Buffalo","","Connecticut","L (3-17)",2011-09-24
"194","Buffalo","@","Tennessee","L (10-41)",2011-10-01
"195","Buffalo","","Ohio","W (38-37)",2011-10-08
"196","Buffalo","@","Temple","L (0-34)",2011-10-15
"197","Buffalo","","Northern Illinois","L (30-31)",2011-10-22
"198","Buffalo","@","Miami (OH)","L (13-41)",2011-10-29
"199","Buffalo","@","Eastern Michigan","L (17-30)",2011-11-12
"202","California","N","Fresno State","W (36-21)",2011-09-03
"203","California","@","Colorado","W (36-33)",2011-09-10
"204","California","","Non-Major","W (63-12)",2011-09-17
"205","California","@","Washington","L (23-31)",2011-09-24
"206","California","@","Oregon","L (15-43)",2011-10-06
"207","California","","Southern California","L (9-30)",2011-10-13
"208","California","","Utah","W (34-10)",2011-10-22
"209","California","@","UCLA","L (14-31)",2011-10-29
"210","California","","Washington State","W (30-7)",2011-11-05
"211","California","","Oregon State","W (23-6)",2011-11-12
"212","California","@","Stanford","L (28-31)",2011-11-19
"214","California","N","Texas","L (10-21)",2011-12-28
"215","Central Michigan","","Non-Major","W (21-6)",2011-09-01
"216","Central Michigan","@","Kentucky","L (13-27)",2011-09-10
"217","Central Michigan","@","Western Michigan","L (14-44)",2011-09-17
"218","Central Michigan","@","Michigan State","L (7-45)",2011-09-24
"219","Central Michigan","","Northern Illinois","W (48-41)",2011-10-01
"220","Central Michigan","@","North Carolina State","L (24-38)",2011-10-08
"221","Central Michigan","","Eastern Michigan","L (28-35)",2011-10-15
"224","Central Michigan","@","Kent State","L (21-24)",2011-11-04
"225","Central Michigan","","Ohio","L (28-43)",2011-11-10
"226","Central Michigan","","Toledo","L (17-44)",2011-11-18
"227","Cincinnati","","Non-Major","W (72-10)",2011-09-03
"228","Cincinnati","@","Tennessee","L (23-45)",2011-09-10
"230","Cincinnati","","North Carolina State","W (44-14)",2011-09-22
"231","Cincinnati","@","Miami (OH)","W (27-0)",2011-10-01
"232","Cincinnati","","Louisville","W (25-16)",2011-10-15
"233","Cincinnati","@","South Florida","W (37-34)",2011-10-22
"234","Cincinnati","@","Pittsburgh","W (26-23)",2011-11-05
"235","Cincinnati","","West Virginia","L (21-24)",2011-11-12
"236","Cincinnati","@","Rutgers","L (3-20)",2011-11-19
"237","Cincinnati","@","Syracuse","W (30-13)",2011-11-26
"238","Cincinnati","","Connecticut","W (35-27)",2011-12-03
"239","Cincinnati","N","Vanderbilt","W (31-24)",2011-12-31
"240","Clemson","","Troy","W (43-19)",2011-09-03
"241","Clemson","","Non-Major","W (35-27)",2011-09-10
"243","Clemson","","Florida State","W (35-30)",2011-09-24
"244","Clemson","@","Virginia Tech","W (23-3)",2011-10-01
"246","Clemson","@","Maryland","W (56-45)",2011-10-15
"247","Clemson","","North Carolina","W (59-38)",2011-10-22
"248","Clemson","@","Georgia Tech","L (17-31)",2011-10-29
"249","Clemson","","Wake Forest","W (31-28)",2011-11-12
"250","Clemson","@","North Carolina State","L (13-37)",2011-11-19
"251","Clemson","@","South Carolina","L (13-34)",2011-11-26
"252","Clemson","N","Virginia Tech","W (38-10)",2011-12-03
"253","Clemson","N","West Virginia","L (33-70)",2012-01-04
"254","Colorado","@","Hawaii","L (17-34)",2011-09-03
"256","Colorado","N","Colorado State","W (28-14)",2011-09-17
"257","Colorado","@","Ohio State","L (17-37)",2011-09-24
"258","Colorado","","Washington State","L (27-31)",2011-10-01
"259","Colorado","@","Stanford","L (7-48)",2011-10-08
"260","Colorado","@","Washington","L (24-52)",2011-10-15
"261","Colorado","","Oregon","L (2-45)",2011-10-22
"263","Colorado","","Southern California","L (17-42)",2011-11-04
"265","Colorado","@","UCLA","L (6-45)",2011-11-19
"266","Colorado","@","Utah","W (17-14)",2011-11-25
"267","Colorado State","@","New Mexico","W (14-10)",2011-09-03
"268","Colorado State","","Non-Major","W (33-14)",2011-09-10
"270","Colorado State","@","Utah State","W (35-34)",2011-09-24
"271","Colorado State","","San Jose State","L (31-38)",2011-10-01
"273","Colorado State","@","Texas-El Paso","L (17-31)",2011-10-22
"274","Colorado State","@","Nevada-Las Vegas","L (35-38)",2011-10-29
"275","Colorado State","","San Diego State","L (15-18)",2011-11-12
"276","Colorado State","@","Texas Christian","L (10-34)",2011-11-19
"278","Colorado State","","Wyoming","L (19-22)",2011-12-03
"279","Connecticut","","Non-Major","W (35-3)",2011-09-03
"280","Connecticut","@","Vanderbilt","L (21-24)",2011-09-10
"281","Connecticut","","Iowa State","L (20-24)",2011-09-16
"283","Connecticut","","Western Michigan","L (31-38)",2011-10-01
"284","Connecticut","@","West Virginia","L (16-43)",2011-10-08
"285","Connecticut","","South Florida","W (16-10)",2011-10-15
"286","Connecticut","@","Pittsburgh","L (20-35)",2011-10-26
"287","Connecticut","","Syracuse","W (28-21)",2011-11-05
"288","Connecticut","","Louisville","L (20-34)",2011-11-19
"289","Connecticut","","Rutgers","W (40-22)",2011-11-26
"291","Duke","","Non-Major","L (21-23)",2011-09-03
"292","Duke","","Stanford","L (14-44)",2011-09-10
"294","Duke","","Tulane","W (48-27)",2011-09-24
"295","Duke","@","Florida International","W (31-27)",2011-10-01
"296","Duke","","Florida State","L (16-41)",2011-10-15
"297","Duke","","Wake Forest","L (23-24)",2011-10-22
"298","Duke","","Virginia Tech","L (10-14)",2011-10-29
"299","Duke","@","Miami (FL)","L (14-49)",2011-11-05
"300","Duke","@","Virginia","L (21-31)",2011-11-12
"301","Duke","","Georgia Tech","L (31-38)",2011-11-19
"302","Duke","@","North Carolina","L (21-37)",2011-11-26
"303","East Carolina","N","South Carolina","L (37-56)",2011-09-03
"304","East Carolina","","Virginia Tech","L (10-17)",2011-09-10
"305","East Carolina","","Alabama-Birmingham","W (28-23)",2011-09-24
"306","East Carolina","","North Carolina","L (20-35)",2011-10-01
"307","East Carolina","@","Houston","L (3-56)",2011-10-08
"308","East Carolina","@","Memphis","W (35-17)",2011-10-15
"309","East Carolina","@","Navy","W (38-35)",2011-10-22
"310","East Carolina","","Tulane","W (34-13)",2011-10-29
"311","East Carolina","","Southern Mississippi","L (28-48)",2011-11-05
"312","East Carolina","@","Texas-El Paso","L (17-22)",2011-11-12
"313","East Carolina","","Central Florida","W (38-31)",2011-11-19
"314","East Carolina","@","Marshall","L (27-34)",2011-11-26
"315","Eastern Michigan","","Non-Major","W (41-9)",2011-09-04
"316","Eastern Michigan","","Non-Major","W (14-7)",2011-09-10
"317","Eastern Michigan","@","Michigan","L (3-31)",2011-09-17
"318","Eastern Michigan","@","Penn State","L (6-34)",2011-09-24
"320","Eastern Michigan","@","Toledo","L (16-54)",2011-10-08
"322","Eastern Michigan","","Western Michigan","W (14-10)",2011-10-22
"325","Eastern Michigan","@","Kent State","L (22-28)",2011-11-19
"326","Eastern Michigan","@","Northern Illinois","L (12-18)",2011-11-25
"327","Florida Atlantic","@","Florida","L (3-41)",2011-09-03
"328","Florida Atlantic","@","Michigan State","L (0-44)",2011-09-10
"330","Florida Atlantic","@","Louisiana","L (34-37)",2011-10-01
"331","Florida Atlantic","@","North Texas","L (17-31)",2011-10-08
"332","Florida Atlantic","","Western Kentucky","L (0-20)",2011-10-15
"333","Florida Atlantic","","Middle Tennessee State","L (14-38)",2011-10-22
"335","Florida Atlantic","@","Florida International","L (7-41)",2011-11-12
"336","Florida Atlantic","@","Troy","L (7-34)",2011-11-19
"337","Florida Atlantic","","Alabama-Birmingham","W (38-35)",2011-11-26
"338","Florida Atlantic","","Louisiana-Monroe","L (0-26)",2011-12-03
"340","Florida","","Alabama-Birmingham","W (39-0)",2011-09-10
"341","Florida","","Tennessee","W (33-23)",2011-09-17
"342","Florida","@","Kentucky","W (48-10)",2011-09-24
"344","Florida","@","Louisiana State","L (11-41)",2011-10-08
"346","Florida","N","Georgia","L (20-24)",2011-10-29
"347","Florida","","Vanderbilt","W (26-21)",2011-11-05
"348","Florida","@","South Carolina","L (12-17)",2011-11-12
"349","Florida","","Non-Major","W (54-32)",2011-11-19
"350","Florida","","Florida State","L (7-21)",2011-11-26
"351","Florida","N","Ohio State","W (24-17)",2012-01-02
"352","Florida International","","North Texas","W (41-16)",2011-09-01
"353","Florida International","@","Louisville","W (24-17)",2011-09-09
"354","Florida International","","Central Florida","W (17-10)",2011-09-17
"355","Florida International","","Louisiana","L (31-36)",2011-09-24
"359","Florida International","","Troy","W (23-20)",2011-10-25
"360","Florida International","@","Western Kentucky","L (9-10)",2011-11-05
"362","Florida International","@","Louisiana-Monroe","W (28-17)",2011-11-19
"363","Florida International","@","Middle Tennessee State","W (31-18)",2011-11-26
"364","Florida International","N","Marshall","L (10-20)",2011-12-20
"365","Florida State","","Louisiana-Monroe","W (34-0)",2011-09-03
"366","Florida State","","Non-Major","W (62-10)",2011-09-10
"367","Florida State","","Oklahoma","L (13-23)",2011-09-17
"369","Florida State","@","Wake Forest","L (30-35)",2011-10-08
"371","Florida State","","Maryland","W (41-16)",2011-10-22
"372","Florida State","","North Carolina State","W (34-0)",2011-10-29
"374","Florida State","","Miami (FL)","W (23-19)",2011-11-12
"375","Florida State","","Virginia","L (13-14)",2011-11-19
"377","Florida State","N","Notre Dame","W (18-14)",2011-12-29
"379","Fresno State","@","Nebraska","L (29-42)",2011-09-10
"380","Fresno State","","Non-Major","W (27-22)",2011-09-17
"381","Fresno State","@","Idaho","W (48-24)",2011-09-24
"382","Fresno State","","Mississippi","L (28-38)",2011-10-01
"384","Fresno State","","Utah State","W (31-21)",2011-10-15
"385","Fresno State","@","Nevada","L (38-45)",2011-10-22
"386","Fresno State","","Louisiana Tech","L (21-41)",2011-11-05
"387","Fresno State","@","New Mexico State","L (45-48)",2011-11-12
"388","Fresno State","@","Hawaii","W (24-21)",2011-11-19
"389","Fresno State","","San Jose State","L (24-27)",2011-11-26
"390","Fresno State","@","San Diego State","L (28-35)",2011-12-03
"392","Georgia","","South Carolina","L (42-45)",2011-09-10
"393","Georgia","","Non-Major","W (59-0)",2011-09-17
"394","Georgia","@","Mississippi","W (27-13)",2011-09-24
"395","Georgia","","Mississippi State","W (24-10)",2011-10-01
"396","Georgia","@","Tennessee","W (20-12)",2011-10-08
"397","Georgia","@","Vanderbilt","W (33-28)",2011-10-15
"399","Georgia","","New Mexico State","W (63-16)",2011-11-05
"401","Georgia","","Kentucky","W (19-10)",2011-11-19
"402","Georgia","@","Georgia Tech","W (31-17)",2011-11-26
"403","Georgia","N","Louisiana State","L (10-42)",2011-12-03
"404","Georgia","N","Michigan State","L (30-33)",2012-01-02
"405","Georgia Tech","","Non-Major","W (63-21)",2011-09-01
"406","Georgia Tech","@","Middle Tennessee State","W (49-21)",2011-09-10
"407","Georgia Tech","","Kansas","W (66-24)",2011-09-17
"408","Georgia Tech","","North Carolina","W (35-28)",2011-09-24
"409","Georgia Tech","@","North Carolina State","W (45-35)",2011-10-01
"410","Georgia Tech","","Maryland","W (21-16)",2011-10-08
"411","Georgia Tech","@","Virginia","L (21-24)",2011-10-15
"412","Georgia Tech","@","Miami (FL)","L (7-24)",2011-10-22
"414","Georgia Tech","","Virginia Tech","L (26-37)",2011-11-10
"417","Georgia Tech","N","Utah","L (27-30)",2011-12-31
"419","Hawaii","@","Washington","L (32-40)",2011-09-10
"420","Hawaii","@","Nevada-Las Vegas","L (20-40)",2011-09-17
"421","Hawaii","","Non-Major","W (56-14)",2011-09-24
"422","Hawaii","@","Louisiana Tech","W (44-26)",2011-10-01
"423","Hawaii","@","San Jose State","L (27-28)",2011-10-14
"424","Hawaii","","New Mexico State","W (45-34)",2011-10-22
"425","Hawaii","@","Idaho","W (16-14)",2011-10-29
"426","Hawaii","","Utah State","L (31-35)",2011-11-05
"427","Hawaii","@","Nevada","L (28-42)",2011-11-12
"429","Hawaii","","Tulane","W (35-23)",2011-11-26
"431","Houston","","UCLA","W (38-34)",2011-09-03
"432","Houston","@","North Texas","W (48-23)",2011-09-10
"433","Houston","@","Louisiana Tech","W (35-34)",2011-09-17
"434","Houston","","Non-Major","W (56-0)",2011-09-24
"435","Houston","@","Texas-El Paso","W (49-42)",2011-09-29
"437","Houston","","Marshall","W (63-28)",2011-10-22
"438","Houston","","Rice","W (73-34)",2011-10-27
"439","Houston","@","Alabama-Birmingham","W (56-13)",2011-11-05
"440","Houston","@","Tulane","W (73-17)",2011-11-10
"441","Houston","","Southern Methodist","W (37-7)",2011-11-19
"442","Houston","@","Tulsa","W (48-16)",2011-11-25
"443","Houston","","Southern Mississippi","L (28-49)",2011-12-03
"444","Houston","N","Penn State","W (30-14)",2012-01-02
"446","Idaho","","Non-Major","W (44-14)",2011-09-10
"447","Idaho","@","Texas A&M","L (7-37)",2011-09-17
"449","Idaho","@","Virginia","L (20-21)",2011-10-01
"450","Idaho","","Louisiana Tech","L (11-24)",2011-10-08
"451","Idaho","@","New Mexico State","L (24-31)",2011-10-15
"453","Idaho","@","San Jose State","W (32-29)",2011-11-05
"455","Idaho","","Utah State","L (42-49)",2011-11-19
"456","Idaho","@","Nevada","L (3-56)",2011-12-03
"458","Illinois","","Non-Major","W (56-3)",2011-09-10
"460","Illinois","","Western Michigan","W (23-20)",2011-09-24
"461","Illinois","","Northwestern","W (38-35)",2011-10-01
"462","Illinois","@","Indiana","W (41-20)",2011-10-08
"463","Illinois","","Ohio State","L (7-17)",2011-10-15
"464","Illinois","@","Purdue","L (14-21)",2011-10-22
"465","Illinois","@","Penn State","L (7-10)",2011-10-29
"466","Illinois","","Michigan","L (14-31)",2011-11-12
"467","Illinois","","Wisconsin","L (17-28)",2011-11-19
"468","Illinois","@","Minnesota","L (7-27)",2011-11-26
"469","Illinois","N","UCLA","W (20-14)",2011-12-31
"471","Indiana","","Virginia","L (31-34)",2011-09-10
"472","Indiana","","Non-Major","W (38-21)",2011-09-17
"473","Indiana","@","North Texas","L (21-24)",2011-09-24
"474","Indiana","","Penn State","L (10-16)",2011-10-01
"476","Indiana","@","Wisconsin","L (7-59)",2011-10-15
"477","Indiana","@","Iowa","L (24-45)",2011-10-22
"478","Indiana","","Northwestern","L (38-59)",2011-10-29
"479","Indiana","@","Ohio State","L (20-34)",2011-11-05
"480","Indiana","@","Michigan State","L (3-55)",2011-11-19
"481","Indiana","","Purdue","L (25-33)",2011-11-26
"482","Iowa","","Non-Major","W (34-7)",2011-09-03
"483","Iowa","@","Iowa State","L (41-44)",2011-09-10
"484","Iowa","","Pittsburgh","W (31-27)",2011-09-17
"485","Iowa","","Louisiana-Monroe","W (45-17)",2011-09-24
"486","Iowa","@","Penn State","L (3-13)",2011-10-08
"487","Iowa","","Northwestern","W (41-31)",2011-10-15
"489","Iowa","@","Minnesota","L (21-22)",2011-10-29
"490","Iowa","","Michigan","W (24-16)",2011-11-05
"491","Iowa","","Michigan State","L (21-37)",2011-11-12
"492","Iowa","@","Purdue","W (31-21)",2011-11-19
"493","Iowa","@","Nebraska","L (7-20)",2011-11-25
"494","Iowa","N","Oklahoma","L (14-31)",2011-12-30
"495","Iowa State","","Non-Major","W (20-19)",2011-09-03
"498","Iowa State","","Texas","L (14-37)",2011-10-01
"500","Iowa State","@","Missouri","L (17-52)",2011-10-15
"501","Iowa State","","Texas A&M","L (17-33)",2011-10-22
"502","Iowa State","@","Texas Tech","W (41-7)",2011-10-29
"503","Iowa State","","Kansas","W (13-10)",2011-11-05
"504","Iowa State","","Oklahoma State","W (37-31)",2011-11-18
"505","Iowa State","@","Oklahoma","L (6-26)",2011-11-26
"506","Iowa State","@","Kansas State","L (23-30)",2011-12-03
"507","Iowa State","N","Rutgers","L (13-27)",2011-12-30
"508","Kansas","","Non-Major","W (42-24)",2011-09-03
"509","Kansas","","Northern Illinois","W (45-42)",2011-09-10
"511","Kansas","","Texas Tech","L (34-45)",2011-10-01
"512","Kansas","@","Oklahoma State","L (28-70)",2011-10-08
"513","Kansas","","Oklahoma","L (17-47)",2011-10-15
"514","Kansas","","Kansas State","L (21-59)",2011-10-22
"515","Kansas","@","Texas","L (0-43)",2011-10-29
"518","Kansas","@","Texas A&M","L (7-61)",2011-11-19
"519","Kansas","N","Missouri","L (10-24)",2011-11-26
"520","Kansas State","","Non-Major","W (10-7)",2011-09-03
"521","Kansas State","","Kent State","W (37-0)",2011-09-17
"522","Kansas State","@","Miami (FL)","W (28-24)",2011-09-24
"524","Kansas State","","Missouri","W (24-17)",2011-10-08
"525","Kansas State","@","Texas Tech","W (41-34)",2011-10-15
"527","Kansas State","","Oklahoma","L (17-58)",2011-10-29
"528","Kansas State","@","Oklahoma State","L (45-52)",2011-11-05
"529","Kansas State","","Texas A&M","W (53-50)",2011-11-12
"530","Kansas State","@","Texas","W (17-13)",2011-11-19
"534","Kent State","","Louisiana","L (12-20)",2011-09-10
"536","Kent State","","Non-Major","W (33-25)",2011-09-24
"537","Kent State","@","Ohio","L (10-17)",2011-10-01
"538","Kent State","@","Northern Illinois","L (10-40)",2011-10-08
