"","Team","Date","","Opponent","","Cmp","Att","Pct","Yds","TD","Att","Yds","Avg","TD","Plays","Yds","Avg","Pass","Rush","Pen","Tot","No.","Yds","Fum","Int","TO"
"1","kentucky","2001-09-01","","Louisville","L (10-36)",21,34,61.8,368,3,35,118,3.4,2,69,486,7,15,7,2,24,14,121,1,0,1
"2","kentucky","2001-09-08","","Ball State","W (28-20)",19,35,54.3,170,2,51,257,5,0,86,427,5,9,16,2,27,4,33,0,0,0
"3","kentucky","2001-09-22","","Florida","L (10-44)",25,40,62.5,397,5,32,168,5.3,1,72,565,7.8,16,7,2,25,6,40,3,0,3
"4","kentucky","2001-09-29","","Mississippi","L (31-42)",19,36,52.8,268,2,42,229,5.5,4,78,497,6.4,12,12,2,26,3,34,1,0,1
"5","kentucky","2001-10-06","@","South Carolina","L (6-42)",12,19,63.2,165,2,43,237,5.5,4,62,402,6.5,8,10,3,21,8,76,0,0,0
"6","kentucky","2001-10-13","","Louisiana State","L (25-29)",27,38,71.1,383,2,38,132,3.5,1,76,515,6.8,17,5,0,22,9,56,0,2,2
"7","kentucky","2001-10-20","@","Georgia","L (29-43)",23,37,62.2,394,3,43,197,4.6,3,80,591,7.4,13,14,3,30,9,68,1,1,2
"8","kentucky","2001-11-03","@","Mississippi State","L (14-17)",17,32,53.1,207,1,45,221,4.9,1,77,428,5.6,5,14,0,19,10,123,0,1,1
"9","kentucky","2001-11-10","@","Vanderbilt","W (56-30)",30,48,62.5,440,2,35,102,2.9,2,83,542,6.5,22,8,4,34,6,42,2,1,3
"10","kentucky","2001-11-17","","Tennessee","L (35-38)",20,30,66.7,285,4,23,82,3.6,0,53,367,6.9,10,4,1,15,5,45,0,0,0
"11","kentucky","2001-12-01","@","Indiana","L (15-26)",15,31,48.4,194,2,55,215,3.9,2,86,409,4.8,10,12,4,26,7,76,0,0,0
