"","Team","Date","","Opponent","","Cmp","Att","Pct","Yds","TD","Att","Yds","Avg","TD","Plays","Yds","Avg","Pass","Rush","Pen","Tot","No.","Yds","Fum","Int","TO"
"1","temple","2001-08-30","","Navy","W (45-26)",15,30,50,210,2,31,49,1.6,1,61,259,4.2,11,5,1,17,3,30,0,1,1
"2","temple","2001-09-08","","Toledo","L (7-33)",17,28,60.7,231,2,49,179,3.7,2,77,410,5.3,8,10,2,20,19,185,0,3,3
"3","temple","2001-09-22","@","Bowling Green State","L (23-42)",18,35,51.4,194,2,28,54,1.9,1,63,248,3.9,8,3,3,14,3,36,1,2,3
"4","temple","2001-10-06","@","Boston College","L (10-23)",12,22,54.5,141,2,42,188,4.5,2,64,329,5.1,6,9,1,16,7,72,1,1,2
"5","temple","2001-10-13","","Rutgers","W (30-5)",17,41,41.5,171,0,32,32,1,0,73,203,2.8,6,5,2,13,8,66,3,3,6
"6","temple","2001-10-20","@","Syracuse","L (3-45)",12,21,57.1,308,2,47,163,3.5,4,68,471,6.9,10,9,1,20,9,81,1,0,1
"7","temple","2001-10-27","","Pittsburgh","L (7-33)",18,31,58.1,204,2,30,87,2.9,0,61,291,4.8,7,6,1,14,9,93,4,0,4
"8","temple","2001-11-03","@","Miami (FL)","L (0-38)",16,26,61.5,175,2,38,212,5.6,2,64,387,6,7,11,4,22,7,65,1,0,1
"9","temple","2001-11-10","","Virginia Tech","L (0-35)",11,18,61.1,134,2,44,225,5.1,3,62,359,5.8,5,7,1,13,8,65,0,1,1
"10","temple","2001-11-17","@","West Virginia","W (17-14)",19,37,51.4,153,1,40,216,5.4,1,77,369,4.8,7,13,4,24,10,120,2,2,4
"11","temple","2001-11-24","","Connecticut","W (56-7)",12,28,42.9,90,0,36,23,0.6,1,64,113,1.8,3,4,0,7,3,35,1,2,3
