"","Team","Date","","Opponent","","Cmp","Att","Pct","Yds","TD","Att","Yds","Avg","TD","Plays","Yds","Avg","Pass","Rush","Pen","Tot","No.","Yds","Fum","Int","TO"
"1","nevada-las-vegas","2001-08-30","@","Arkansas","L (10-14)",12,32,37.5,89,0,26,25,1,1,58,114,2,4,0,1,5,6,50,3,1,4
"2","nevada-las-vegas","2001-09-07","","Northwestern","L (28-37)",24,49,49,224,2,49,187,3.8,3,98,411,4.2,15,8,4,27,10,113,1,0,1
"3","nevada-las-vegas","2001-09-22","@","Arizona","L (21-38)",19,34,55.9,256,3,37,184,5,1,71,440,6.2,15,5,4,24,6,58,2,0,2
"4","nevada-las-vegas","2001-09-29","","Brigham Young","L (31-35)",23,38,60.5,281,2,35,167,4.8,2,73,448,6.1,10,14,2,26,6,44,3,1,4
"5","nevada-las-vegas","2001-10-06","@","Nevada","W (27-12)",20,42,47.6,165,0,43,243,5.7,1,85,408,4.8,9,14,0,23,10,99,0,2,2
"6","nevada-las-vegas","2001-10-13","","San Diego State","W (31-3)",14,28,50,121,0,26,39,1.5,0,54,160,3,5,6,1,12,2,15,0,0,0
"7","nevada-las-vegas","2001-10-20","","Colorado State","L (24-26)",9,21,42.9,168,1,41,151,3.7,1,62,319,5.1,7,5,2,14,3,46,2,1,3
"8","nevada-las-vegas","2001-10-27","@","Wyoming","W (47-26)",33,60,55,382,1,38,72,1.9,2,98,454,4.6,21,7,3,31,5,49,2,1,3
"9","nevada-las-vegas","2001-11-03","","Utah","L (14-42)",13,21,61.9,180,3,55,212,3.9,3,76,392,5.2,9,13,0,22,3,30,0,2,2
"10","nevada-las-vegas","2001-11-10","@","New Mexico","L (17-27)",11,27,40.7,140,0,45,200,4.4,3,72,340,4.7,9,9,2,20,5,65,1,0,1
"11","nevada-las-vegas","2001-11-17","@","Air Force","W (34-10)",13,29,44.8,77,0,61,259,4.2,1,90,336,3.7,5,17,0,22,3,25,1,3,4
