"","Team","Date","","Opponent","","Cmp","Att","Pct","Yds","TD","Att","Yds","Avg","TD","Plays","Yds","Avg","Pass","Rush","Pen","Tot","No.","Yds","Fum","Int","TO"
"1","notre-dame","2001-09-08","@","Nebraska","L (10-27)",6,9,66.7,88,1,52,182,3.5,2,61,270,4.4,5,10,1,16,10,69,2,0,2
"2","notre-dame","2001-09-22","","Michigan State","L (10-17)",14,25,56,208,2,40,124,3.1,0,65,332,5.1,8,6,2,16,14,101,0,0,0
"3","notre-dame","2001-09-29","@","Texas A&M","L (3-24)",15,27,55.6,177,1,40,133,3.3,1,67,310,4.6,9,6,2,17,2,25,0,0,0
"4","notre-dame","2001-10-06","","Pittsburgh","W (24-7)",11,22,50,182,1,26,50,1.9,0,48,232,4.8,8,5,2,15,2,8,2,3,5
"5","notre-dame","2001-10-13","","West Virginia","W (34-24)",9,23,39.1,91,2,37,179,4.8,1,60,270,4.5,4,8,3,15,6,47,0,1,1
"6","notre-dame","2001-10-20","","Southern California","W (27-16)",19,30,63.3,230,2,33,60,1.8,0,63,290,4.6,8,4,0,12,8,57,1,2,3
"7","notre-dame","2001-10-27","@","Boston College","L (17-21)",7,16,43.8,155,2,31,199,6.4,1,47,354,7.5,5,8,1,14,6,51,1,2,3
"8","notre-dame","2001-11-03","","Tennessee","L (18-28)",17,29,58.6,228,1,34,78,2.3,2,63,306,4.9,12,3,1,16,8,56,1,1,2
"9","notre-dame","2001-11-17","","Navy","W (34-16)",7,18,38.9,123,0,45,177,3.9,1,63,300,4.8,6,6,2,14,0,0,2,1,3
"10","notre-dame","2001-11-24","@","Stanford","L (13-17)",8,23,34.8,159,0,45,199,4.4,2,68,358,5.3,7,10,3,20,1,10,2,1,3
"11","notre-dame","2001-12-01","@","Purdue","W (24-18)",24,52,46.2,258,1,33,74,2.2,0,85,332,3.9,15,3,4,22,11,74,1,3,4
